molecule_chembl_id,target_chembl_id,standard_type,standard_value,standard_units,smiles,organism
CHEMBL3220292,CHEMBL368,IC50,11790.0,nM,Cn1/c(=N\N/C=C/c2sc3ccc(F)cc3[n+]2C)sc2ccccc21.[Cl-],trypanosoma_cruzi
CHEMBL3220293,CHEMBL368,IC50,60.0,nM,CN1/C(=C/C=C/C=C/c2sc3ccccc3[n+]2C)Sc2ccccc21.Cc1ccc(S(=O)(=O)[O-])cc1,trypanosoma_cruzi
CHEMBL3220294,CHEMBL368,IC50,2634.0,nM,CN1/C(=C/C=C/C=C/c2sc3ccc(Cl)cc3[n+]2C)Sc2ccc(Cl)cc21.Cc1ccc(S(=O)(=O)[O-])cc1,trypanosoma_cruzi
CHEMBL3220295,CHEMBL368,IC50,1962.0,nM,CN1/C(=C/C=C/C=C/c2sc3ccc(F)cc3[n+]2C)Sc2ccc(F)cc21.Cc1ccc(S(=O)(=O)[O-])cc1,trypanosoma_cruzi
CHEMBL110,CHEMBL368,IC50,886.0,nM,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,trypanosoma_cruzi
CHEMBL3181863,CHEMBL368,IC50,159610.0,nM,Cl.Cl.c1ccc(CNCCNCc2ccccc2)cc1,trypanosoma_cruzi
CHEMBL3235266,CHEMBL368,IC50,10900.0,nM,COc1ccc(CNCCNCc2ccc(OC)cc2)cc1.Cl.Cl,trypanosoma_cruzi
CHEMBL3235267,CHEMBL368,IC50,108900.0,nM,Cl.Cl.Oc1ccccc1CNCCNCc1ccccc1O,trypanosoma_cruzi
CHEMBL3235268,CHEMBL368,IC50,51440.0,nM,Cl.Cl.Clc1ccc(CNCCNCc2ccc(Cl)cc2Cl)c(Cl)c1,trypanosoma_cruzi
CHEMBL3235269,CHEMBL368,IC50,122010.0,nM,Cl.Cl.O=[N+]([O-])c1ccc(CNCCNCc2ccc([N+](=O)[O-])cc2)cc1,trypanosoma_cruzi
CHEMBL55,CHEMBL368,IC50,4580.0,nM,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,trypanosoma_cruzi
CHEMBL110,CHEMBL368,IC50,34000.0,nM,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,trypanosoma_cruzi
CHEMBL3235373,CHEMBL368,IC50,56400.0,nM,C[C@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)Cc2ccccc2)[C@@H](C)OC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H]2CCCN2C1=O,trypanosoma_cruzi
CHEMBL3235697,CHEMBL368,IC50,98940.0,nM,CCC(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O[C@@H]1C,trypanosoma_cruzi
CHEMBL110,CHEMBL368,IC50,1730.0,nM,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,trypanosoma_cruzi
CHEMBL1572619,CHEMBL3563,IC50,10900.0,nM,O=C(COc1ccccc1)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233081,CHEMBL3563,IC50,5300.0,nM,O=C(COc1ccccc1F)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233082,CHEMBL3563,IC50,3000.0,nM,O=C(COc1ccccc1Cl)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL1173694,CHEMBL3563,IC50,800.0,nM,O=C(COc1ccccc1Br)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233083,CHEMBL3563,IC50,1600.0,nM,O=C(COc1ccccc1I)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233084,CHEMBL3563,IC50,65100.0,nM,N#Cc1ccccc1OCC(=O)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233085,CHEMBL3563,IC50,13200.0,nM,O=C(COc1ccccc1[N+](=O)[O-])NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL1346687,CHEMBL3563,IC50,4100.0,nM,Cc1ccccc1OCC(=O)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233088,CHEMBL3563,IC50,800.0,nM,O=C(COc1cccc(Br)c1)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233089,CHEMBL3563,IC50,2700.0,nM,O=C(COc1ccc(Br)cc1)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233090,CHEMBL3563,IC50,5200.0,nM,O=C(COc1cccc2ccccc12)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233091,CHEMBL3563,IC50,3000.0,nM,O=C(COc1ccc2ccccc2c1)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233092,CHEMBL3563,IC50,13500.0,nM,O=Cc1c(OCC(=O)NCCc2nc3ccccc3[nH]2)ccc2ccccc12,trypanosoma_cruzi
CHEMBL3233093,CHEMBL3563,IC50,12700.0,nM,O=C(COc1ccc2ccccc2c1CO)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233094,CHEMBL3563,IC50,8200.0,nM,O=C(COc1ccc2ccccc2c1O)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233095,CHEMBL3563,IC50,210.0,nM,O=C(COc1ccc2ccccc2c1Br)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233096,CHEMBL3563,IC50,77500.0,nM,O=C(CCc1ccccc1Br)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233097,CHEMBL3563,IC50,38400.0,nM,O=C(CSc1ccccc1)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233115,CHEMBL3563,IC50,23900.0,nM,C=CCCn1c(CCNC(=O)COc2ccccc2Cl)nc2ccccc21,trypanosoma_cruzi
CHEMBL3233116,CHEMBL3563,IC50,9900.0,nM,CC(=O)n1c(CCNC(=O)COc2ccc(Br)cc2)nc2ccccc21,trypanosoma_cruzi
CHEMBL3233118,CHEMBL3563,IC50,600.0,nM,O=C(COc1ccc2ccccc2c1Br)NCCc1nc2cc(Cl)ccc2[nH]1,trypanosoma_cruzi
CHEMBL3233119,CHEMBL3563,IC50,540.0,nM,COc1ccc2[nH]c(CCNC(=O)COc3ccc4ccccc4c3Br)nc2c1,trypanosoma_cruzi
CHEMBL3233120,CHEMBL3563,IC50,620.0,nM,Cc1ccc2[nH]c(CCNC(=O)COc3ccc4ccccc4c3Br)nc2c1,trypanosoma_cruzi
CHEMBL3233095,CHEMBL3563,Ki,82.0,nM,O=C(COc1ccc2ccccc2c1Br)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233081,CHEMBL368,IC50,100000.0,nM,O=C(COc1ccccc1F)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233082,CHEMBL368,IC50,100000.0,nM,O=C(COc1ccccc1Cl)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL1173694,CHEMBL368,IC50,1600.0,nM,O=C(COc1ccccc1Br)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233083,CHEMBL368,IC50,100000.0,nM,O=C(COc1ccccc1I)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233084,CHEMBL368,IC50,6500.0,nM,N#Cc1ccccc1OCC(=O)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233085,CHEMBL368,IC50,7900.0,nM,O=C(COc1ccccc1[N+](=O)[O-])NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL1346687,CHEMBL368,IC50,2800.0,nM,Cc1ccccc1OCC(=O)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233088,CHEMBL368,IC50,100000.0,nM,O=C(COc1cccc(Br)c1)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233089,CHEMBL368,IC50,6700.0,nM,O=C(COc1ccc(Br)cc1)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233090,CHEMBL368,IC50,100000.0,nM,O=C(COc1cccc2ccccc12)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233091,CHEMBL368,IC50,46100.0,nM,O=C(COc1ccc2ccccc2c1)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233095,CHEMBL368,IC50,16200.0,nM,O=C(COc1ccc2ccccc2c1Br)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233096,CHEMBL368,IC50,34600.0,nM,O=C(CCc1ccccc1Br)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233097,CHEMBL368,IC50,100000.0,nM,O=C(CSc1ccccc1)NCCc1nc2ccccc2[nH]1,trypanosoma_cruzi
CHEMBL3233113,CHEMBL368,IC50,2900.0,nM,Cc1ccccc1OCC(=O)NCCc1nc2ccccc2o1,trypanosoma_cruzi
CHEMBL3233115,CHEMBL368,IC50,11100.0,nM,C=CCCn1c(CCNC(=O)COc2ccccc2Cl)nc2ccccc21,trypanosoma_cruzi
CHEMBL3233116,CHEMBL368,IC50,5300.0,nM,CC(=O)n1c(CCNC(=O)COc2ccc(Br)cc2)nc2ccccc21,trypanosoma_cruzi
CHEMBL110,CHEMBL368,IC50,4800.0,nM,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,trypanosoma_cruzi
CHEMBL110,CHEMBL368,IC50,3300.0,nM,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,trypanosoma_cruzi
CHEMBL290960,CHEMBL368,IC50,450.0,nM,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,trypanosoma_cruzi
CHEMBL3260044,CHEMBL368,IC50,600.0,nM,C=CCNC(=S)N/N=C/C=C/C=C/c1cccs1,trypanosoma_cruzi
CHEMBL267345,CHEMBL368,IC50,1100.0,nM,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,trypanosoma_cruzi
CHEMBL596282,CHEMBL368,IC50,1200.0,nM,C=CCNC(=S)N/N=C/C=C/c1ccc([N+](=O)[O-])s1,trypanosoma_cruzi
CHEMBL596282,CHEMBL368,IC50,1290.0,nM,C=CCNC(=S)N/N=C/C=C/c1ccc([N+](=O)[O-])s1,trypanosoma_cruzi
CHEMBL3260048,CHEMBL368,IC50,1300.0,nM,C=CCN1C(=O)CS/C1=N\N=C\C=C\c1ccc([N+](=O)[O-])s1,trypanosoma_cruzi
CHEMBL3260112,CHEMBL368,IC50,1300.0,nM,Br.C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N\N=C\C=C\c1ccco1.O,trypanosoma_cruzi
CHEMBL3260045,CHEMBL368,IC50,1700.0,nM,S=C(N/N=C/C=C/C=C/c1cccs1)Nc1ccccc1,trypanosoma_cruzi
CHEMBL3260115,CHEMBL368,IC50,2400.0,nM,Br.C=CCn1c(-c2ccc3ccccc3c2)cs/c1=N\N=C\C=C\c1ccco1,trypanosoma_cruzi
CHEMBL290960,CHEMBL368,IC50,2400.0,nM,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,trypanosoma_cruzi
CHEMBL3350350,CHEMBL368,IC50,2550.0,nM,C=CCn1c(C)csc1=N/N=C/c1ccc([N+](=O)[O-])s1,trypanosoma_cruzi
CHEMBL3260048,CHEMBL368,IC50,2800.0,nM,C=CCN1C(=O)CS/C1=N\N=C\C=C\c1ccc([N+](=O)[O-])s1,trypanosoma_cruzi
CHEMBL3260076,CHEMBL368,IC50,2900.0,nM,CC(=O)N(C1=NN(C(C)=O)C(c2ccc([N+](=O)[O-])s2)S1)c1ccccc1,trypanosoma_cruzi
CHEMBL3260113,CHEMBL368,IC50,2900.0,nM,Br.C=CCn1c(-c2ccc(Br)cc2)cs/c1=N\N=C\C=C\c1ccco1,trypanosoma_cruzi
CHEMBL3260097,CHEMBL368,IC50,3200.0,nM,Br.C=CCn1c(-c2ccccc2)cs/c1=N\N=C\C=C\c1ccco1.O,trypanosoma_cruzi
CHEMBL3260067,CHEMBL368,IC50,3300.0,nM,C=CCn1c(-c2ccc([N+](=O)[O-])cc2)cs/c1=N\N=C\C=C\c1ccc([N+](=O)[O-])s1,trypanosoma_cruzi
CHEMBL1632300,CHEMBL368,IC50,4000.0,nM,O=[N+]([O-])c1ccc(/C=N/NC(=S)Nc2ccccc2)s1,trypanosoma_cruzi
CHEMBL3260097,CHEMBL368,IC50,4000.0,nM,Br.C=CCn1c(-c2ccccc2)cs/c1=N\N=C\C=C\c1ccco1.O,trypanosoma_cruzi
CHEMBL1632300,CHEMBL368,IC50,4100.0,nM,O=[N+]([O-])c1ccc(/C=N/NC(=S)Nc2ccccc2)s1,trypanosoma_cruzi
CHEMBL3260043,CHEMBL368,IC50,4700.0,nM,S=C(N/N=C/c1cccs1)Nc1ccccc1,trypanosoma_cruzi
CHEMBL3260064,CHEMBL368,IC50,4900.0,nM,O=[N+]([O-])c1ccc(/C=N/N=c2\[nH]c(-c3ccc(Cl)cc3)cs2)s1,trypanosoma_cruzi
CHEMBL3260111,CHEMBL368,IC50,4900.0,nM,C=CCn1c(-c2ccc(OC)cc2)cs/c1=N\N=C\C=C\c1ccco1,trypanosoma_cruzi
CHEMBL3260101,CHEMBL368,IC50,5000.0,nM,Br.C(=C/c1ccco1)\C=N\N=c1\scc(-c2ccccc2)n1-c1ccccc1,trypanosoma_cruzi
CHEMBL3260079,CHEMBL368,IC50,5000.0,nM,C=CCNc1nnc(-c2ccc([N+](=O)[O-])s2)s1,trypanosoma_cruzi
CHEMBL3260105,CHEMBL368,IC50,5400.0,nM,C=CCNC(=S)N/N=C/c1ccc2ccccc2c1,trypanosoma_cruzi
CHEMBL3260058,CHEMBL368,IC50,6000.0,nM,C=CCn1c(-c2ccccc2)cs/c1=N\N=C\c1ccc([N+](=O)[O-])s1,trypanosoma_cruzi
CHEMBL3260096,CHEMBL368,IC50,6300.0,nM,C=CCn1c(C)cs/c1=N/N=C/C=C/c1ccco1,trypanosoma_cruzi
CHEMBL3260081,CHEMBL368,IC50,6600.0,nM,C=CCNC(=S)N/N=C/C=C/c1ccccc1,trypanosoma_cruzi
CHEMBL110,CHEMBL368,IC50,7000.0,nM,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,trypanosoma_cruzi
CHEMBL3260062,CHEMBL368,IC50,8000.0,nM,C=CCn1c(-c2ccc(OC)cc2)cs/c1=N/N=C/c1ccc([N+](=O)[O-])s1,trypanosoma_cruzi
CHEMBL290960,CHEMBL368,IC50,8000.0,nM,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,trypanosoma_cruzi
CHEMBL3260068,CHEMBL368,IC50,8000.0,nM,C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N/N=C/c1cccs1,trypanosoma_cruzi
CHEMBL3260067,CHEMBL368,IC50,8200.0,nM,C=CCn1c(-c2ccc([N+](=O)[O-])cc2)cs/c1=N\N=C\C=C\c1ccc([N+](=O)[O-])s1,trypanosoma_cruzi
CHEMBL3260110,CHEMBL368,IC50,9000.0,nM,C=CCn1c(-c2ccc(N)cc2)cs/c1=N\N=C\C=C\c1ccco1,trypanosoma_cruzi
CHEMBL3260054,CHEMBL368,IC50,10000.0,nM,C=CCn1c(C)cs/c1=N\N=C\c1ccc([N+](=O)[O-])s1,trypanosoma_cruzi
CHEMBL3260065,CHEMBL368,IC50,10000.0,nM,O=[N+]([O-])c1ccc(-c2cs/c(=N/C=C/c3ccc([N+](=O)[O-])s3)[nH]2)cc1,trypanosoma_cruzi
CHEMBL3260066,CHEMBL368,IC50,10000.0,nM,C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N\N=C\C=C\c1ccc([N+](=O)[O-])s1,trypanosoma_cruzi
CHEMBL3260085,CHEMBL368,IC50,10000.0,nM,C=CCNC(=S)N/N=C/c1ccc(SC)cc1,trypanosoma_cruzi
CHEMBL3260054,CHEMBL368,IC50,10500.0,nM,C=CCn1c(C)cs/c1=N\N=C\c1ccc([N+](=O)[O-])s1,trypanosoma_cruzi
CHEMBL3260073,CHEMBL368,IC50,11000.0,nM,Br.C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N\N=C\C=C\C=C\c1cccs1,trypanosoma_cruzi
CHEMBL3260086,CHEMBL368,IC50,11000.0,nM,C=CCNC(=S)N/N=C/c1ccc(Cl)cc1,trypanosoma_cruzi
CHEMBL3260098,CHEMBL368,IC50,11000.0,nM,S=C(N/N=C/C=C/c1ccco1)Nc1ccccc1,trypanosoma_cruzi
CHEMBL3260079,CHEMBL368,IC50,12000.0,nM,C=CCNc1nnc(-c2ccc([N+](=O)[O-])s2)s1,trypanosoma_cruzi
CHEMBL3260050,CHEMBL368,IC50,13000.0,nM,O=C1CS/C(=N\N=C\c2ccc([N+](=O)[O-])s2)N1c1ccccc1,trypanosoma_cruzi
CHEMBL3260063,CHEMBL368,IC50,14000.0,nM,C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N/N=C/c1ccc([N+](=O)[O-])s1,trypanosoma_cruzi
CHEMBL3260103,CHEMBL368,IC50,14600.0,nM,C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N\N=C\c1ccsc1,trypanosoma_cruzi
CHEMBL3260109,CHEMBL368,IC50,15000.0,nM,C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N\N=C\c1ccc2c(c1)[n+]([O-])c(C)c(C)[n+]2[O-],trypanosoma_cruzi
CHEMBL3260066,CHEMBL368,IC50,16900.0,nM,C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N\N=C\C=C\c1ccc([N+](=O)[O-])s1,trypanosoma_cruzi
CHEMBL3260107,CHEMBL368,IC50,17000.0,nM,C=CCNC(=S)N/N=C/c1ccnc2ccccc12,trypanosoma_cruzi
CHEMBL403162,CHEMBL368,IC50,19000.0,nM,S=C(N/N=C/c1ccccc1)Nc1ccccc1,trypanosoma_cruzi
CHEMBL3260051,CHEMBL368,IC50,20000.0,nM,C=CCN1C(=O)CS/C1=N\N=C\C=C\c1cccs1,trypanosoma_cruzi
CHEMBL3350350,CHEMBL368,IC50,20000.0,nM,C=CCn1c(C)csc1=N/N=C/c1ccc([N+](=O)[O-])s1,trypanosoma_cruzi
CHEMBL3260057,CHEMBL368,IC50,20000.0,nM,C=CCn1c(-c2ccccc2)cs/c1=N/N=C/c1ccc([N+](=O)[O-])s1,trypanosoma_cruzi
CHEMBL140193,CHEMBL368,IC50,25000.0,nM,N/C(S)=N/N=C/c1ccc([N+](=O)[O-])s1,trypanosoma_cruzi
CHEMBL596283,CHEMBL368,IC50,25000.0,nM,C=CCNC(=S)N/N=C/C=C/c1cccs1,trypanosoma_cruzi
CHEMBL3260046,CHEMBL368,IC50,25000.0,nM,C=CCN1C(=O)CS/C1=N\N=C\c1ccc([N+](=O)[O-])s1,trypanosoma_cruzi
CHEMBL3260047,CHEMBL368,IC50,25000.0,nM,O=C1CS/C(=N\N=C\c2ccc([N+](=O)[O-])s2)N1,trypanosoma_cruzi
CHEMBL3260049,CHEMBL368,IC50,25000.0,nM,C=CCN1C(=O)CS/C1=N\N=C\c1cccs1,trypanosoma_cruzi
CHEMBL3260050,CHEMBL368,IC50,25000.0,nM,O=C1CS/C(=N\N=C\c2ccc([N+](=O)[O-])s2)N1c1ccccc1,trypanosoma_cruzi
CHEMBL3260052,CHEMBL368,IC50,25000.0,nM,C=CCN1C(=O)CS/C1=N\N=C/C=C/C=C/c1cccs1,trypanosoma_cruzi
CHEMBL3260053,CHEMBL368,IC50,25000.0,nM,O=C1CS/C(=N\N=C/C=C/C=C/c2cccs2)N1c1ccccc1,trypanosoma_cruzi
CHEMBL3260055,CHEMBL368,IC50,25000.0,nM,C=CCn1c(C)cs/c1=N\N=C\c1cccs1,trypanosoma_cruzi
CHEMBL3259822,CHEMBL368,IC50,25000.0,nM,Cc1cs/c(=N\N=C\c2cccs2)n1-c1ccccc1,trypanosoma_cruzi
CHEMBL3260056,CHEMBL368,IC50,25000.0,nM,C=CCn1c(C)cs/c1=N\N=C\C=C\c1cccs1,trypanosoma_cruzi
CHEMBL3260059,CHEMBL368,IC50,25000.0,nM,O=[N+]([O-])c1ccc(/C=N/N=c2\scc(-c3ccccc3)n2-c2ccccc2)s1,trypanosoma_cruzi
CHEMBL3260060,CHEMBL368,IC50,25000.0,nM,C=CCn1c(-c2ccccc2)cs/c1=N/N=C/c1cccs1,trypanosoma_cruzi
CHEMBL3260061,CHEMBL368,IC50,25000.0,nM,C=CCn1c(-c2ccccc2)cs/c1=N\N=C\C=C\c1cccs1,trypanosoma_cruzi
CHEMBL3260068,CHEMBL368,IC50,25000.0,nM,C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N/N=C/c1cccs1,trypanosoma_cruzi
CHEMBL3260069,CHEMBL368,IC50,25000.0,nM,Br.C=CCn1c(-c2ccc(OC)cc2)cs/c1=N\N=C\C=C\c1cccs1,trypanosoma_cruzi
CHEMBL3260070,CHEMBL368,IC50,25000.0,nM,Br.C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N\N=C\C=C\c1cccs1,trypanosoma_cruzi
CHEMBL3260071,CHEMBL368,IC50,25000.0,nM,C=CCn1c(-c2ccc(Br)cc2)cs/c1=N\N=C\C=C\c1cccs1,trypanosoma_cruzi
CHEMBL3260072,CHEMBL368,IC50,25000.0,nM,Br.C=CCn1c(-c2ccc([N+](=O)[O-])cc2)cs/c1=N\N=C\C=C\c1cccs1,trypanosoma_cruzi
CHEMBL3260074,CHEMBL368,IC50,25000.0,nM,C=CCn1c(-c2ccc3ccccc3c2)cs/c1=N\N=C\C=C\c1cccs1,trypanosoma_cruzi
CHEMBL3260075,CHEMBL368,IC50,25000.0,nM,C=CCN(C(C)=O)C1=NNC(c2ccc([N+](=O)[O-])s2)S1,trypanosoma_cruzi
CHEMBL3260077,CHEMBL368,IC50,25000.0,nM,C=CCN(C(C)=O)C1=NNC(c2cccs2)S1,trypanosoma_cruzi
CHEMBL3260078,CHEMBL368,IC50,25000.0,nM,CC(=O)N(C1=NN(C(C)=O)C(c2cccs2)S1)c1ccccc1,trypanosoma_cruzi
CHEMBL3260100,CHEMBL368,IC50,25000.0,nM,Cc1cs/c(=N/N=C/C=C/c2ccco2)n1-c1ccccc1,trypanosoma_cruzi
CHEMBL3260114,CHEMBL368,IC50,25000.0,nM,Br.C=CCn1c(-c2ccc([N+](=O)[O-])cc2)cs/c1=N\N=C\C=C\c1ccco1,trypanosoma_cruzi
CHEMBL3260116,CHEMBL368,IC50,25000.0,nM,C=CCN(C(C)=O)C1=NN(C(C)=O)C(/C=C/c2ccco2)S1,trypanosoma_cruzi
CHEMBL3260058,CHEMBL368,IC50,25000.0,nM,C=CCn1c(-c2ccccc2)cs/c1=N\N=C\c1ccc([N+](=O)[O-])s1,trypanosoma_cruzi
CHEMBL3260115,CHEMBL368,IC50,210.0,nM,Br.C=CCn1c(-c2ccc3ccccc3c2)cs/c1=N\N=C\C=C\c1ccco1,trypanosoma_cruzi
CHEMBL3260097,CHEMBL368,IC50,240.0,nM,Br.C=CCn1c(-c2ccccc2)cs/c1=N\N=C\C=C\c1ccco1.O,trypanosoma_cruzi
CHEMBL3260112,CHEMBL368,IC50,250.0,nM,Br.C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N\N=C\C=C\c1ccco1.O,trypanosoma_cruzi
CHEMBL3260080,CHEMBL368,IC50,25000.0,nM,C(=N/N=c1\scc(-c2ccccc2)n1-c1ccccc1)\c1ccccc1,trypanosoma_cruzi
CHEMBL3260082,CHEMBL368,IC50,25000.0,nM,C=CCn1c(C)cs/c1=N\N=C\C=C\c1ccccc1,trypanosoma_cruzi
CHEMBL3260083,CHEMBL368,IC50,25000.0,nM,Br.C=CCn1c(-c2ccccc2)cs/c1=N\N=C\C=C\c1ccccc1,trypanosoma_cruzi
CHEMBL3260084,CHEMBL368,IC50,25000.0,nM,C=CCNC(=S)N/N=C/c1ccc(O)cc1,trypanosoma_cruzi
CHEMBL3260087,CHEMBL368,IC50,25000.0,nM,C=CCN1C(=O)CS/C1=N/N=C\c1ccc(Cl)cc1,trypanosoma_cruzi
CHEMBL3260088,CHEMBL368,IC50,25000.0,nM,C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N\N=C\c1ccc(Cl)cc1,trypanosoma_cruzi
CHEMBL3260089,CHEMBL368,IC50,25000.0,nM,C=CCNC(=S)N/N=C/c1ccc2c(c1)OCO2,trypanosoma_cruzi
CHEMBL3260090,CHEMBL368,IC50,25000.0,nM,C=CCNC(=S)N/N=C/c1cncc(Br)c1,trypanosoma_cruzi
CHEMBL3260091,CHEMBL368,IC50,25000.0,nM,C=CCn1c(C)cs/c1=N\N=C\c1ccco1,trypanosoma_cruzi
CHEMBL3260092,CHEMBL368,IC50,25000.0,nM,Br.C=CCn1c(-c2ccccc2)cs/c1=N\N=C\c1ccco1,trypanosoma_cruzi
CHEMBL3260093,CHEMBL368,IC50,25000.0,nM,C=CCn1c(C)cs/c1=N\N=C\c1ccc(S(=O)(=O)O)o1,trypanosoma_cruzi
CHEMBL3260094,CHEMBL368,IC50,25000.0,nM,C=CCn1c(-c2ccccc2)cs/c1=N\N=C\c1ccc(S(=O)(=O)O)o1,trypanosoma_cruzi
CHEMBL3260095,CHEMBL368,IC50,25000.0,nM,C=CCN1C(=O)CS/C1=N\N=C\c1ccco1,trypanosoma_cruzi
CHEMBL3260096,CHEMBL368,IC50,25000.0,nM,C=CCn1c(C)cs/c1=N/N=C/C=C/c1ccco1,trypanosoma_cruzi
CHEMBL3260099,CHEMBL368,IC50,25000.0,nM,O=C1CS/C(=N\N=C\C=C\c2ccco2)N1c1ccccc1,trypanosoma_cruzi
CHEMBL3260102,CHEMBL368,IC50,25000.0,nM,C=CCNC(=S)N/N=C/c1ccsc1,trypanosoma_cruzi
CHEMBL3260104,CHEMBL368,IC50,25000.0,nM,C=CCNC(=S)N/N=C/c1cc2ccccc2o1,trypanosoma_cruzi
CHEMBL3260106,CHEMBL368,IC50,25000.0,nM,S=C(N/N=C/c1ccc2ccccc2c1)Nc1ccccc1,trypanosoma_cruzi
CHEMBL3260108,CHEMBL368,IC50,25000.0,nM,C=CCN1C(=O)CS/C1=N\N=C\c1ccc2c(c1)[n+]([O-])cc[n+]2[O-],trypanosoma_cruzi
CHEMBL3260044,CHEMBL368,IC50,25000.0,nM,C=CCNC(=S)N/N=C/C=C/C=C/c1cccs1,trypanosoma_cruzi
CHEMBL3260045,CHEMBL368,IC50,25000.0,nM,S=C(N/N=C/C=C/C=C/c1cccs1)Nc1ccccc1,trypanosoma_cruzi
CHEMBL3260046,CHEMBL368,IC50,25000.0,nM,C=CCN1C(=O)CS/C1=N\N=C\c1ccc([N+](=O)[O-])s1,trypanosoma_cruzi
CHEMBL3260050,CHEMBL368,IC50,25000.0,nM,O=C1CS/C(=N\N=C\c2ccc([N+](=O)[O-])s2)N1c1ccccc1,trypanosoma_cruzi
CHEMBL3260055,CHEMBL368,IC50,25000.0,nM,C=CCn1c(C)cs/c1=N\N=C\c1cccs1,trypanosoma_cruzi
