molecule_chembl_id,target_chembl_id,standard_type,standard_value,standard_units,smiles,organism
CHEMBL3431021,CHEMBL367,IC50,50118.72,nM,Cc1ccc(NC(=O)c2ccnc(N3CCCC3)c2)cc1-c1ccsc1C(N)=O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,leishmania_donovani
CHEMBL3431022,CHEMBL367,IC50,794.33,nM,Cc1nc(-c2ccc3c(c2)OCO3)sc1C(=O)NCc1ccc2c(c1)OCO2,leishmania_donovani
CHEMBL3431023,CHEMBL367,IC50,10000.0,nM,Cc1cccc(N2CCCN(Cc3c[nH]c4ccccc34)CC2)n1,leishmania_donovani
CHEMBL3431024,CHEMBL367,IC50,50118.72,nM,O=C(CCCn1cnc([N+](=O)[O-])n1)Nc1cccc(Cl)c1,leishmania_donovani
CHEMBL3431025,CHEMBL367,IC50,50118.72,nM,CC1=C(C(=O)Nc2ccc(Cl)cc2)C(c2ccncc2)n2ncc(C(=O)Nc3ccccc3)c2N1,leishmania_donovani
CHEMBL3431026,CHEMBL367,IC50,3981.07,nM,Cc1cc(C)n(-c2nc(NC(C)(C)C)nc(N3CCOCC3)n2)n1,leishmania_donovani
CHEMBL3431027,CHEMBL367,IC50,25118.86,nM,CN1C(=O)c2ccccc2Sc2ccc(NC(=O)NCc3ccco3)cc21,leishmania_donovani
CHEMBL3431028,CHEMBL367,IC50,50118.72,nM,O=C(NCCc1cccnc1)c1ccc(-c2ccccc2F)o1,leishmania_donovani
CHEMBL3431029,CHEMBL367,IC50,39810.72,nM,Cc1ccc2c(c1)-c1onc(C(=O)N3CCCCC3c3cccnc3)c1CO2,leishmania_donovani
CHEMBL3431030,CHEMBL367,IC50,10000.0,nM,CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(C#N)c3)n2)cc1,leishmania_donovani
CHEMBL3431031,CHEMBL367,IC50,19952.62,nM,COc1ccc(-c2cc(C)no2)cc1S(=O)(=O)Nc1ccc(F)c(Cl)c1,leishmania_donovani
CHEMBL3431032,CHEMBL367,IC50,7943.28,nM,COc1ccc(NS(=O)(=O)c2cc(-c3cc(C)n[nH]3)ccc2C)cc1OC,leishmania_donovani
CHEMBL1527364,CHEMBL367,IC50,50118.72,nM,COc1cccc(NS(=O)(=O)c2ccc3ncc(C(=O)NCCC(C)C)c(O)c3c2)c1,leishmania_donovani
CHEMBL3430914,CHEMBL367,IC50,3162.28,nM,Cc1cc(C)cc(NS(=O)(=O)c2cc(-c3cc(C)n[nH]3)ccc2C)c1,leishmania_donovani
CHEMBL3431033,CHEMBL367,IC50,251.19,nM,O=S(=O)(c1cccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)c1)N1CCOCC1,leishmania_donovani
CHEMBL3431034,CHEMBL367,IC50,3162.28,nM,O=C(Nc1ccc(C(=O)N2CCCC2c2ccc3c(c2)OCCCO3)cc1)c1ccco1,leishmania_donovani
CHEMBL3431035,CHEMBL367,IC50,12589.25,nM,O=C(NCCCn1cnc2ccccc21)c1ccc(NC(=O)c2ccco2)cc1,leishmania_donovani
CHEMBL3431036,CHEMBL367,IC50,50118.72,nM,CC1CN(S(=O)(=O)c2ccc(NC(=O)c3cc(C4CC4)nc4c3cnn4C(C)C)cc2)CC(C)O1,leishmania_donovani
CHEMBL3431037,CHEMBL367,IC50,1995.26,nM,CCN(Cc1cccs1)C(=O)CSc1nnc(-c2ccc3c(c2)OCO3)o1,leishmania_donovani
CHEMBL3431038,CHEMBL367,IC50,1258.93,nM,C=CCN(Cc1cccs1)C(=O)CSc1nnc(-c2ccc3c(c2)OCO3)o1,leishmania_donovani
CHEMBL3431039,CHEMBL367,IC50,50118.72,nM,O=C(NCCc1cccnc1)c1csc(-c2ccccc2)n1,leishmania_donovani
CHEMBL3431040,CHEMBL367,IC50,1000.0,nM,Cl.N#Cc1cnc(Nc2cccc(CCN3CCOCC3)c2)nc1Nc1ccccc1C(N)=O,leishmania_donovani
CHEMBL1354075,CHEMBL367,IC50,5011.87,nM,Cc1ccnc(NS(=O)(=O)c2ccc(NC(=O)c3ccc([N+](=O)[O-])s3)cc2)n1,leishmania_donovani
CHEMBL3431041,CHEMBL367,IC50,31622.78,nM,CCOc1ccc(N(C)S(=O)(=O)c2ccc3[nH]cc(C(=O)NC4CCCC4)c(=O)c3c2)cc1,leishmania_donovani
CHEMBL3431042,CHEMBL367,IC50,31622.78,nM,CC(=O)Nc1nc(-c2cc(C)ccc2C)c(C)s1,leishmania_donovani
CHEMBL3431043,CHEMBL367,IC50,2511.89,nM,CCC(=O)N1N=C(c2ccc3c(c2)CCCC3)Sc2c1ncn2C(=O)CC,leishmania_donovani
CHEMBL3431044,CHEMBL367,IC50,50118.72,nM,O=c1[nH]c(C=Cc2cccc(OCCOc3ccccc3)c2)nc(O)c1[N+](=O)[O-],leishmania_donovani
CHEMBL3431045,CHEMBL367,IC50,12589.25,nM,Cc1cc(NC(=O)C2CC2)ccc1OC1CCN(Cc2ccco2)CC1.O=C(O)C(F)(F)F,leishmania_donovani
CHEMBL3431046,CHEMBL367,IC50,1258.93,nM,c1ccc(Nc2nc(-c3ccccn3)cc(N3CCOCC3)n2)cc1,leishmania_donovani
CHEMBL3431047,CHEMBL367,IC50,630.96,nM,CCNc1cc(-c2ccccn2)nc(Nc2ccccc2)n1,leishmania_donovani
CHEMBL3431048,CHEMBL367,IC50,398.11,nM,CCNc1cc(-c2ccccn2)nc(Nc2ccc(OC)cc2)n1,leishmania_donovani
CHEMBL3431049,CHEMBL367,IC50,1000.0,nM,OCC1CCCCN1c1cc(-c2ccccn2)nc(Nc2ccccc2)n1,leishmania_donovani
CHEMBL3431050,CHEMBL367,IC50,501.19,nM,Cc1ccc(Nc2nc(-c3ccccn3)cc(N3CCCC(O)C3)n2)cc1,leishmania_donovani
CHEMBL3431051,CHEMBL367,IC50,794.33,nM,COc1ccc(Nc2nc(-c3ccccn3)cc(N3CCCC(O)C3)n2)cc1,leishmania_donovani
CHEMBL3431052,CHEMBL367,IC50,1995.26,nM,Cc1nn(-c2nc(N)nc(-c3ccccn3)n2)c(N)c1-c1ccccc1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,leishmania_donovani
CHEMBL3431053,CHEMBL367,IC50,794.33,nM,Nc1nc(-c2ccccn2)nc(-n2nc(-c3ccccc3)cc2N)n1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,leishmania_donovani
CHEMBL2356808,CHEMBL367,IC50,50118.72,nM,O=C(NCCc1csc(-c2ccc(F)cc2)n1)c1ccco1,leishmania_donovani
CHEMBL3431054,CHEMBL367,IC50,50118.72,nM,CC(C)(C)C(=O)NCCc1csc(-c2ccc(F)cc2)n1,leishmania_donovani
CHEMBL3431055,CHEMBL367,IC50,31622.78,nM,Cn1nccc1-c1cc(OC(CN)c2ccccc2)cnc1-c1ccco1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,leishmania_donovani
CHEMBL3431056,CHEMBL367,IC50,50118.72,nM,O=C(Cc1ccc(F)cc1)N(Cc1cccnc1)C1CCN(CCc2cccs2)CC1,leishmania_donovani
CHEMBL3431057,CHEMBL367,IC50,5011.87,nM,COCc1cnc2c(c1SCc1c(F)cccc1Cl)c(=O)n(C)c(=O)n2C,leishmania_donovani
CHEMBL2093320,CHEMBL367,IC50,50118.72,nM,CS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccc(Cl)s3)cs2)cc1,leishmania_donovani
CHEMBL3431058,CHEMBL367,IC50,50118.72,nM,CNC(=O)C1Cc2ccccc2N1C(=O)COc1cccc(OC)c1,leishmania_donovani
CHEMBL3431059,CHEMBL367,IC50,50118.72,nM,CCOc1ccc(OCC(=O)N2c3ccccc3CC2C(=O)NC)cc1,leishmania_donovani
CHEMBL3431060,CHEMBL367,IC50,50118.72,nM,CNC(=O)C1Cc2ccccc2N1C(=O)Cc1ccccc1,leishmania_donovani
CHEMBL3431061,CHEMBL367,IC50,12589.25,nM,CNC(=O)C1Cc2ccccc2N1C(=O)Cc1ccc(OC)cc1,leishmania_donovani
CHEMBL3431062,CHEMBL367,IC50,50118.72,nM,CCOc1ccc(CC(=O)N2c3ccccc3CC2C(=O)NC)cc1,leishmania_donovani
CHEMBL3431063,CHEMBL367,IC50,50118.72,nM,CNC(=O)C1Cc2ccccc2N1C(=O)Cc1ccc(F)cc1,leishmania_donovani
CHEMBL3431064,CHEMBL367,IC50,50118.72,nM,O=C(CSc1nnc2ccc(-c3ccc(F)cc3)nn12)N1CCCCC1,leishmania_donovani
CHEMBL3431065,CHEMBL367,IC50,25118.86,nM,CN(Cc1cc2ccccc2s1)c1ncc2c(N)nc(N)nc2n1,leishmania_donovani
CHEMBL3431066,CHEMBL367,IC50,15848.93,nM,CC(C)(C)CC(=O)NCCc1csc(-c2ccc(F)cc2)n1,leishmania_donovani
CHEMBL3431067,CHEMBL367,IC50,19952.62,nM,O=C(NC(CO)c1ccc(F)cc1)c1ccc(-c2c[nH]c3ncccc23)s1.O=C(O)C(F)(F)F,leishmania_donovani
CHEMBL3431068,CHEMBL367,IC50,5011.87,nM,Clc1ccc(OCCN2CCCCC2c2cccnc2)c(Cl)c1,leishmania_donovani
CHEMBL3431069,CHEMBL367,IC50,2511.89,nM,Nc1nc(-c2ccccc2)cc(-c2nc3cccnc3[nH]2)n1,leishmania_donovani
CHEMBL3431070,CHEMBL367,IC50,630.96,nM,CN(C)S(=O)(=O)c1cccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)c1,leishmania_donovani
CHEMBL3431071,CHEMBL367,IC50,3981.07,nM,N#CN1CC[C@@H](NC(=O)Nc2ccccc2Oc2ccccc2)C1,leishmania_donovani
CHEMBL3431072,CHEMBL367,IC50,794.33,nM,CCc1ccc2nc(NC(=O)c3cc(N4CCOCC4)ccn3)sc2c1,leishmania_donovani
CHEMBL3431073,CHEMBL367,IC50,39810.72,nM,Cl.Cl.Nc1nonc1-c1nc2cncc(C(=O)N3CC[C@H](N)C3)c2n1CC1CC1,leishmania_donovani
CHEMBL3431074,CHEMBL367,IC50,50118.72,nM,O=C(NCCNc1noc(-c2ccc([N+](=O)[O-])cc2)n1)c1ccc(Cl)cc1,leishmania_donovani
CHEMBL3431075,CHEMBL367,IC50,50118.72,nM,Cn1ccnc1CN1CCc2[nH]cnc2C1c1ccccc1OCc1ccccc1,leishmania_donovani
CHEMBL3431076,CHEMBL367,IC50,1258.93,nM,CN1CCC(N(C)c2nccc(N3CCN(C(=O)c4cccc(-c5cccnc5)c4)CC3)n2)CC1,leishmania_donovani
CHEMBL3431078,CHEMBL367,IC50,2511.89,nM,CC(C)c1sc(Cl)nc1C(=O)NCCc1nc(C(=O)Nc2ccc3c(c2)OCO3)cs1,leishmania_donovani
CHEMBL3431079,CHEMBL367,IC50,1584.89,nM,Cc1cc(N2CCc3ccccc3C2)nc(Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)n1.Cl,leishmania_donovani
CHEMBL3431080,CHEMBL367,IC50,50118.72,nM,CN(Cc1cccnc1)Cc1ccc(N2CCN(C(=O)C3(c4ccc(Cl)cc4)CC3)CC2)nc1,leishmania_donovani
CHEMBL3431081,CHEMBL367,IC50,50118.72,nM,COc1ccc(S(=O)(=O)NC(C)C)cc1Nc1ncc(-c2cccc(F)c2)cn1,leishmania_donovani
CHEMBL3431082,CHEMBL367,IC50,6309.57,nM,N#Cc1cccc(Nc2nccc(N3CCC(NS(=O)(=O)c4cccc(C#N)c4)CC3)n2)c1.O=C(O)C(F)(F)F,leishmania_donovani
CHEMBL3431083,CHEMBL367,IC50,50118.72,nM,CCC(CC)C(=O)Nc1ccc(-c2nnc(-c3ccc(OC)cc3)o2)cc1,leishmania_donovani
CHEMBL3431084,CHEMBL367,IC50,50118.72,nM,Cc1nn2c(=O)c3c([nH]c2c1-c1ccc(Cl)cc1)CCCC3,leishmania_donovani
CHEMBL1585368,CHEMBL367,IC50,3162.28,nM,CCCCN(C(=O)c1ccc(NC(=O)C(C)C)cc1)c1ccccc1,leishmania_donovani
CHEMBL3431085,CHEMBL367,IC50,50118.72,nM,O=C(NCCc1ccccc1Cl)c1cccn1-c1cccnc1,leishmania_donovani
CHEMBL3431086,CHEMBL367,IC50,15848.93,nM,O=C(N[C@H](CO)c1ccccc1)c1ccc(-c2c[nH]c3nccc(C(F)(F)F)c23)s1,leishmania_donovani
CHEMBL3431087,CHEMBL367,IC50,1258.93,nM,O=C(CCc1ccc(-c2ccccc2)o1)N1CCN(c2ccc(O)cc2)CC1,leishmania_donovani
CHEMBL3431088,CHEMBL367,IC50,50118.72,nM,COc1ccc(S(=O)(=O)Nc2ccccc2OC)cc1NC(=O)CCCc1c[nH]c2ccccc12,leishmania_donovani
CHEMBL3431089,CHEMBL367,IC50,5011.87,nM,COc1cnc2ccc(=O)n(CCN3CCC(NC(=O)Cc4ccc(Cl)c(Cl)c4)CC3)c2c1,leishmania_donovani
CHEMBL3431090,CHEMBL367,IC50,12589.25,nM,Cc1nn(C2CCS(=O)(=O)C2)c(C)c1CN(C)C(=O)C=Cc1sc2ccccc2c1Cl,leishmania_donovani
CHEMBL3431091,CHEMBL367,IC50,1258.93,nM,O=C(CN1CCN(c2ccccn2)CC1)Nc1cc(S(=O)(=O)N2CCCCCC2)ccc1Cl,leishmania_donovani
CHEMBL3431092,CHEMBL367,IC50,1258.93,nM,CC(C)COC(=O)Nc1ccc(N2CCC(CNS(=O)(=O)c3ccccc3)CC2)c(F)c1,leishmania_donovani
CHEMBL3431093,CHEMBL367,IC50,794.33,nM,Cn1c(CC(=O)NNC(=O)c2ccc3ccccc3n2)nc2ccccc21,leishmania_donovani
CHEMBL3431094,CHEMBL367,IC50,50118.72,nM,COc1ccc2c(Cl)c(C(=O)N3CCC3)sc2c1Cl,leishmania_donovani
CHEMBL3431095,CHEMBL367,IC50,3162.28,nM,O=C(NNC(=O)c1ccccn1)c1ccc(-c2ccccc2)cc1,leishmania_donovani
CHEMBL3431096,CHEMBL367,IC50,50118.72,nM,COc1ccc(C(=O)Nc2ccc(NC(=O)CO)cc2)cc1,leishmania_donovani
CHEMBL3431097,CHEMBL367,IC50,5011.87,nM,CN(C)S(=O)(=O)c1ccc(Cl)c(C(=O)Nc2nc(-c3ccccn3)cs2)c1,leishmania_donovani
CHEMBL3431098,CHEMBL367,IC50,1584.89,nM,Cc1nc(C(=O)Nc2ccc3c(c2)OCO3)nn1-c1ccc(Cl)cc1,leishmania_donovani
CHEMBL3431099,CHEMBL367,IC50,10000.0,nM,Cc1noc(C)c1COc1cccc(C(=O)N=c2[nH]cccc2C)c1,leishmania_donovani
CHEMBL3431100,CHEMBL367,IC50,2511.89,nM,Cc1nc(C(=O)Nc2ccc3c(c2)OCO3)nn1-c1ccc(F)cc1,leishmania_donovani
CHEMBL3431101,CHEMBL367,IC50,5011.87,nM,COc1cc(OC)cc(C(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c2nccn2C)c1,leishmania_donovani
CHEMBL3431102,CHEMBL367,IC50,15848.93,nM,Cc1ccc(C)c(CN2C(=O)NC3(CCc4ccccc43)C2=O)c1,leishmania_donovani
CHEMBL3431103,CHEMBL367,IC50,125.89,nM,CCN(CC)c1ccc(S(=O)(=O)N(CC)CC)c2nonc12,leishmania_donovani
CHEMBL3431104,CHEMBL367,IC50,50118.72,nM,Cc1cc(C)nc(N2CCC(N(Cc3cccnc3)C(=O)c3cccc(C#N)c3)CC2)n1,leishmania_donovani
CHEMBL3431105,CHEMBL367,IC50,50118.72,nM,CCN(CC)S(=O)(=O)c1ccc(C(=O)Nc2cc(C)nn2-c2nc(C)c(C)c(=O)[nH]2)cc1,leishmania_donovani
CHEMBL3431106,CHEMBL367,IC50,2511.89,nM,COc1ccc(OC)c2c(=O)c(Cc3ccccc3)c(C)[nH]c12,leishmania_donovani
CHEMBL3431107,CHEMBL367,IC50,25118.86,nM,COc1ccc(C(C)(C)C)cc1S(=O)(=O)n1ccnc1,leishmania_donovani
CHEMBL3431109,CHEMBL367,IC50,5011.87,nM,CCCn1c(NC(=O)CCn2cc(Br)cn2)nc2ccccc21,leishmania_donovani
CHEMBL3431110,CHEMBL367,IC50,6309.57,nM,CCn1c(NC(=O)Cc2ccc(F)cc2)nc2ccccc21,leishmania_donovani
CHEMBL3431111,CHEMBL367,IC50,3162.28,nM,CCCn1c(NC(=O)Cc2ccc(Cl)cc2)nc2ccccc21,leishmania_donovani
CHEMBL3431112,CHEMBL367,IC50,794.33,nM,N#Cc1cc(-c2ccnc(Nc3cccc(CN4CCOCC4)c3)n2)ccc1NCCN,leishmania_donovani
CHEMBL3431113,CHEMBL367,IC50,501.19,nM,CN(C)Cc1cccc(Nc2nccc(-c3ccc(NCCN)c(C#N)c3)n2)c1,leishmania_donovani
CHEMBL3431114,CHEMBL367,IC50,2511.89,nM,O=C(Nc1nc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)cs1)c1ccc([N+](=O)[O-])cc1,leishmania_donovani
CHEMBL3431115,CHEMBL367,IC50,50118.72,nM,O=C(CC1(O)C(=O)N(Cc2cccs2)c2ccc(Br)cc21)c1cccnc1,leishmania_donovani
CHEMBL3431116,CHEMBL367,IC50,50118.72,nM,Cc1ccc2sc(NC(=O)Cn3cnc([N+](=O)[O-])n3)nc2c1,leishmania_donovani
CHEMBL3431117,CHEMBL367,IC50,1995.26,nM,COc1cnc2ccc(=O)n(CCN3CCC(NC/C=C/c4cc(F)ccc4F)CC3)c2c1,leishmania_donovani
CHEMBL3431118,CHEMBL367,IC50,25118.86,nM,CCC(=O)Nc1ccc(C(=O)Nc2ccccc2-c2ccccc2)cc1,leishmania_donovani
CHEMBL3431119,CHEMBL367,IC50,251.19,nM,Cc1cc2cc(CNc3ccc4c(c3)OCO4)c(=O)n(CCO)c2cc1C,leishmania_donovani
CHEMBL3431120,CHEMBL367,IC50,50118.72,nM,CCN(CC)S(=O)(=O)c1ccc(Cn2nc(C(=O)Nc3ccncn3)c3ccccc32)cc1,leishmania_donovani
CHEMBL3431121,CHEMBL367,IC50,39810.72,nM,Cc1nn2c(=O)c3c([nH]c2c1-c1ccc(Br)cc1)CCCC3,leishmania_donovani
CHEMBL3431122,CHEMBL367,IC50,15848.93,nM,COc1ccc(C(=O)NC2CCN(CCn3c(=O)ccc4ncc(F)cc43)CC2)cc1Cl,leishmania_donovani
CHEMBL3431123,CHEMBL367,IC50,10000.0,nM,Cc1cccnc1CN1CCN(CCCOc2ccc(-c3ccc(C(N)=O)cc3)cc2)CC1,leishmania_donovani
CHEMBL3431124,CHEMBL367,IC50,50118.72,nM,c1ccc2[nH]c(-c3ccc(N4CCCC4)nc3)nc2c1,leishmania_donovani
CHEMBL3431125,CHEMBL367,IC50,50118.72,nM,CC(C(=O)Nc1ccccc1F)N(C)CC(=O)Nc1cccc2ccccc12,leishmania_donovani
CHEMBL3431126,CHEMBL367,IC50,50118.72,nM,CCN(CC)S(=O)(=O)c1ccc(C)c(NC(=O)c2cc(Cl)c3c(c2)OCO3)c1,leishmania_donovani
CHEMBL3431127,CHEMBL367,IC50,50.12,nM,COc1ccc(Oc2ccc(C(C)N(C)c3ncc4c(N)nc(N)nc4n3)cc2)cc1,leishmania_donovani
CHEMBL3431128,CHEMBL367,IC50,794.33,nM,CC(c1ccc2c(c1)CCCC2)N(C)c1ncc2c(N)nc(N)nc2n1,leishmania_donovani
CHEMBL3431129,CHEMBL367,IC50,251.19,nM,CC(c1cc(Cl)cc(Cl)c1)N(C)c1ncc2c(N)nc(N)nc2n1,leishmania_donovani
CHEMBL3431130,CHEMBL367,IC50,12589.25,nM,COc1ccc(C(C)N(C)c2ncc3c(N)nc(N)nc3n2)cc1F,leishmania_donovani
CHEMBL3431131,CHEMBL367,IC50,6309.57,nM,Cc1[nH]nc(-c2nc3ccccc3[nH]2)c1C(=O)NC1CCCNC1.Cl,leishmania_donovani
CHEMBL3430915,CHEMBL367,IC50,50118.72,nM,O=C(NCc1ccncc1)c1ccccc1N1CCCN(C(=O)Cc2ccc(F)c(F)c2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,leishmania_donovani
CHEMBL3431132,CHEMBL367,IC50,12589.25,nM,O=C(O)C(F)(F)F.O=c1ccc2ccc(F)c3c2n1C[C@H]3CN1CCC(NCc2cc3ccccc3o2)CC1,leishmania_donovani
CHEMBL3431133,CHEMBL367,IC50,19952.62,nM,CS(=O)(=O)N[C@H]1CC[C@@H](Oc2cc3cnccc3cc2-c2ccsc2)CC1.O=C(O)C(F)(F)F,leishmania_donovani
CHEMBL3431134,CHEMBL367,IC50,1995.26,nM,COc1ccnc2[nH]cc(-c3cc(C(=O)N[C@H](CO)c4ccccc4)co3)c12,leishmania_donovani
CHEMBL3431135,CHEMBL367,IC50,50118.72,nM,Cc1c(C(=O)NCCCCn2ccnc2)oc2c(C)cccc12,leishmania_donovani
CHEMBL3431136,CHEMBL367,IC50,794.33,nM,COc1ccc(-c2cnc(NC(=O)c3cc(-c4ccccn4)n[nH]3)n2C)cc1,leishmania_donovani
CHEMBL3431137,CHEMBL367,IC50,3981.07,nM,CCCc1cc(C(=O)Nc2ncc(-c3cccc(Br)c3)n2C)[nH]n1,leishmania_donovani
CHEMBL3431138,CHEMBL367,IC50,50118.72,nM,Cc1nn2c(NCCCO)c3c(nc2c1-c1cccs1)CCC3,leishmania_donovani
CHEMBL3431139,CHEMBL367,IC50,7943.28,nM,Cc1ccc2ccc(C(Nc3ccccn3)c3cccnc3)c(O)c2n1,leishmania_donovani
CHEMBL3431140,CHEMBL367,IC50,31622.78,nM,COc1ccccc1C=CCN1C[C@H]2CCC[C@@H](C1)C2(O)c1cccnc1,leishmania_donovani
CHEMBL3431141,CHEMBL367,IC50,7943.28,nM,COc1ccc(C(=O)Nc2cc(C(F)(F)F)ccc2N2CCOCC2)c(OC)c1,leishmania_donovani
CHEMBL3431142,CHEMBL367,IC50,50118.72,nM,FC(F)(F)c1cc(C2CCCN(Cc3c[nH]c4ccccc34)C2)nc2ncnn12.O=C(O)C(O)C(O)C(=O)O,leishmania_donovani
CHEMBL3431143,CHEMBL367,IC50,501.19,nM,CC(C)S(=O)(=O)c1ccc(-c2cnc(N)c3cc(-c4ccnc(N)n4)ccc23)cc1,leishmania_donovani
CHEMBL3431144,CHEMBL367,IC50,50118.72,nM,COc1ccc(NS(=O)(=O)c2cc(NC(=O)Cc3ccc(C)cc3)ccc2N2CCOCC2)cc1,leishmania_donovani
CHEMBL3431145,CHEMBL367,IC50,12589.25,nM,NC(=O)c1ccccc1Nc1nc(NC2CCCCC2)nc2[nH]ccc12,leishmania_donovani
CHEMBL3431146,CHEMBL367,IC50,3162.28,nM,CCCCn1nnnc1CSc1nc(C)cc(C)c1C#N,leishmania_donovani
CHEMBL3431147,CHEMBL367,IC50,12589.25,nM,Cc1cc(Oc2cc(Cl)c(Cl)cc2Cl)n2ncnc2n1,leishmania_donovani
CHEMBL3431148,CHEMBL367,IC50,50118.72,nM,O=C(CSc1ccc(F)cc1)N[C@@H](Cc1c[nH]cn1)C(=O)NCCc1ccccc1.O=C(O)C(F)(F)F,leishmania_donovani
CHEMBL3431149,CHEMBL367,IC50,1584.89,nM,O=C(Cc1ccccc1)Nc1n[nH]c2sc(C(=O)NC3CCCC3)cc12,leishmania_donovani
CHEMBL3431150,CHEMBL367,IC50,50118.72,nM,CCOc1cnn(C)c(=O)c1Nc1ccc(C(=O)NCc2ccc(F)cc2)cc1,leishmania_donovani
CHEMBL3431151,CHEMBL367,IC50,3981.07,nM,COc1cnc2ccc(=O)n(CCN3CCC(NC(=O)c4ccc(Cl)cc4)CC3)c2c1,leishmania_donovani
CHEMBL3431152,CHEMBL367,IC50,15848.93,nM,CN(Cc1nnnn1C1CCN(Cc2ccc(-n3ccnc3)cc2)CC1)c1ccc(F)cc1F,leishmania_donovani
CHEMBL3431153,CHEMBL367,IC50,50118.72,nM,CN(Cc1ccccc1)Cc1nnnn1C1CCN(Cc2ccc(-n3ccnc3)cc2)CC1,leishmania_donovani
CHEMBL3431154,CHEMBL367,IC50,3162.28,nM,CCn1c(-c2nonc2N)nc2c([C@@H](C)O)ncc(O[C@H](CN)c3ccccc3)c21.O=C(O)C(F)(F)F,leishmania_donovani
CHEMBL3431155,CHEMBL367,IC50,794.33,nM,O=C(NC1C(=O)N(c2ccccc2)C1c1cccnc1)c1ccc(Cl)s1,leishmania_donovani
CHEMBL3431156,CHEMBL367,IC50,50118.72,nM,CCn1nccc1CN(C)C(=O)C=Cc1ccc(Cl)cc1,leishmania_donovani
CHEMBL3431157,CHEMBL367,IC50,50118.72,nM,Cc1nn(-c2nc3ccccc3s2)c2c1C(c1ccc(OCC(N)=O)cc1)SCC(=O)N2,leishmania_donovani
CHEMBL3431158,CHEMBL367,IC50,251.19,nM,COc1cc(C2SCC(=O)Nc3c2c(C)nn3-c2nc3ccccc3s2)cc(OC)c1O,leishmania_donovani
CHEMBL3431159,CHEMBL367,IC50,50118.72,nM,Cc1n[nH]c2c1C(c1ccc(OCc3ccccc3F)cc1)SCC(=O)N2,leishmania_donovani
CHEMBL1593679,CHEMBL367,IC50,50118.72,nM,O=C(NCC(c1cccnc1)N1CCc2ccccc2C1)C(=O)Nc1cccc(Cl)c1,leishmania_donovani
CHEMBL3431160,CHEMBL367,IC50,15848.93,nM,Cc1ccccc1NS(=O)(=O)c1ccc2[nH]cc(C(=O)NC3CCCC(C)C3C)c(=O)c2c1,leishmania_donovani
CHEMBL3431161,CHEMBL367,IC50,19952.62,nM,CCCN(Cc1ccc(OC)c(OC)c1)Cc1cc(=O)c2c(C)cc(C)cc2[nH]1,leishmania_donovani
CHEMBL3431162,CHEMBL367,IC50,31622.78,nM,CCC1Oc2cc(S(=O)(=O)N(C)CC(=O)N3CCc4ccccc4C3)c(C)cc2NC1=O,leishmania_donovani
CHEMBL3431163,CHEMBL367,IC50,10000.0,nM,Cc1nc(N2CCC(C(=O)N3CCC(O)(c4cccnc4)CC3)CC2)nc2ccc(C(C)C)cc12,leishmania_donovani
CHEMBL3431164,CHEMBL367,IC50,50118.72,nM,CN(Cc1ccc(F)cc1)c1ccc(OCC(=O)N2CCCCC2c2cccnc2)nn1,leishmania_donovani
CHEMBL3431165,CHEMBL367,IC50,50118.72,nM,COCCn1cnc2cc(NC(=O)C3CCCCC3)cc(C(=O)N3CCc4sccc4C3)c21,leishmania_donovani
CHEMBL1458931,CHEMBL367,IC50,50118.72,nM,CC(C)(C)C(Cn1ccnc1)NC(=O)c1ccc2nc(C3CC3)oc2c1,leishmania_donovani
CHEMBL3431166,CHEMBL367,IC50,50118.72,nM,CCC(=O)Nc1ccccc1C(=O)Nc1ccccn1,leishmania_donovani
CHEMBL3431167,CHEMBL367,IC50,50118.72,nM,Cc1ccc(NC(=O)C(C)n2nc([N+](=O)[O-])c(Br)c2C)cc1Cl,leishmania_donovani
CHEMBL3431168,CHEMBL367,IC50,316.23,nM,COc1ncc(-c2ccc3nccc(-c4ccncc4)c3c2)cc1NS(=O)(=O)C1CC1,leishmania_donovani
CHEMBL3431169,CHEMBL367,IC50,3162.28,nM,Cc1nc(N2CC(C)OC(C)C2)sc1C(=O)Nc1ccc2c(c1)OCO2,leishmania_donovani
CHEMBL3431170,CHEMBL367,IC50,79.43,nM,N#Cc1cccc(Cc2cc(Nc3cc(C4CC4)[nH]n3)nc(N3CC[C@H]3C(N)=O)n2)c1,leishmania_donovani
CHEMBL3431171,CHEMBL367,IC50,50118.72,nM,COc1ccc(C(=O)Nc2c(C)nn(COc3cccc(C(F)(F)F)c3)c2C)cc1,leishmania_donovani
