molecule_chembl_id,target_chembl_id,standard_type,standard_value,standard_units,smiles,organism,pIC50
CHEMBL3431443,CHEMBL367,IC50,25118.86,nM,COc1ccc2nccc(NC(=O)C3(OC)CCN(CC(O)c4ccc5c(c4)OCCO5)CC3)c2n1.Cl.Cl,leishmania_donovani,4.600000074606178
CHEMBL3431444,CHEMBL367,IC50,19952.62,nM,Cl.NCc1ccc2c(Cl)cc(Cl)c(O)c2n1,leishmania_donovani,4.70000006855703
CHEMBL3431445,CHEMBL367,IC50,25118.86,nM,[O-][s+]1nc(NCCCN(Cc2ccc(F)cc2)c2ccccn2)c(NCc2ccncc2)n1,leishmania_donovani,4.600000074606178
CHEMBL549020,CHEMBL367,IC50,5011.87,nM,O=C(NCC1CCCCC1)c1cc(=O)c2ccccc2o1,leishmania_donovani,5.300000202445418
CHEMBL526199,CHEMBL367,IC50,794.33,nM,Cc1ccc(NC(C)C(=O)Nc2ccc(C#N)cc2)cc1S(=O)(=O)N1CCCCC1,leishmania_donovani,6.0999990348465305
CHEMBL3430919,CHEMBL367,IC50,2511.89,nM,CCc1cccc(-n2nc(OCC(=O)NC3CCCC3)c3cccnc32)c1,leishmania_donovani,5.59999938302362
CHEMBL528583,CHEMBL367,IC50,2511.89,nM,CC1(C)CCC(=Cc2ccc(Cl)cc2)CC1(O)Cn1ccnc1,leishmania_donovani,5.59999938302362
CHEMBL530358,CHEMBL367,IC50,7943.28,nM,O=C(Nc1ccc(C(F)(F)F)cc1)Nc1cccc([N+](=O)[O-])c1,leishmania_donovani,5.100000128334196
CHEMBL530275,CHEMBL367,IC50,794.33,nM,c1ccc(-c2nc(NC3CCCCC3)cc(C3CC3)n2)nc1,leishmania_donovani,6.0999990348465305
CHEMBL534517,CHEMBL367,IC50,1584.89,nM,CC(C)(C)c1cc(NC2CC2)nc(-c2ccccn2)n1,leishmania_donovani,5.800000874803203
CHEMBL3430920,CHEMBL367,IC50,10000.0,nM,Nc1nc(-c2ccccn2)nc(-n2nc(-c3cccc(C(F)(F)F)c3)cc2N)n1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,leishmania_donovani,5.0
CHEMBL3430921,CHEMBL367,IC50,31622.78,nM,Cl.Cl.O=c1cc(NCCCNC2CCOc3c(I)cc(Cl)cc32)[nH]c2ccccc12,leishmania_donovani,4.499999953328896
CHEMBL3430922,CHEMBL367,IC50,50118.72,nM,Cc1sc(C)c(C(F)(F)F)c1CNCCCNc1cc(=O)c2ccccc2[nH]1.Cl.Cl,leishmania_donovani,4.300000029139088
CHEMBL2098124,CHEMBL367,IC50,125.89,nM,CCc1c(C)nc(-n2nc(C)cc2NC(=O)COc2ccccc2F)[nH]c1=O,leishmania_donovani,6.900008766455316
CHEMBL2098408,CHEMBL367,IC50,1258.93,nM,CCS(=O)(=O)c1cccc(C(=O)Nc2nc(-c3ccccn3)cs2)c1,leishmania_donovani,5.899998417198648
CHEMBL1578482,CHEMBL367,IC50,1584.89,nM,Oc1cc(CSc2ccc(Cl)cc2)nc(-c2ccccn2)n1,leishmania_donovani,5.800000874803203
CHEMBL2098276,CHEMBL367,IC50,7943.28,nM,COc1ccc(C(=O)[C@H]2C[C@@H]2CN(Cc2ccccn2)Cc2ccccn2)cc1,leishmania_donovani,5.100000128334196
CHEMBL3430923,CHEMBL367,IC50,50118.72,nM,CC(C)N(C(=O)CN1C(=O)C(N)C(=O)N(c2ccccc2)c2ccccc21)c1ccccc1,leishmania_donovani,4.300000029139088
CHEMBL3430924,CHEMBL367,IC50,1584.89,nM,c1ccc2sc(Nc3nc4ncccc4[nH]3)nc2c1,leishmania_donovani,5.800000874803203
CHEMBL3430925,CHEMBL367,IC50,15848.93,nM,O=[N+]([O-])c1ccc(-c2nnn(-c3cccnc3)n2)o1,leishmania_donovani,4.800000052738446
CHEMBL3430926,CHEMBL367,IC50,6309.57,nM,O=[N+]([O-])c1ccc(-c2nnn(-c3ccc(Cl)cc3)n2)o1,leishmania_donovani,5.200000237109354
CHEMBL2165401,CHEMBL367,IC50,2511.89,nM,COc1cc2c(cc1OC)[C@H]1[C@@H](C)c3ccc(OC)c(OC)c3CN1CC2,leishmania_donovani,5.59999938302362
CHEMBL3430927,CHEMBL367,IC50,2511.89,nM,COCc1cc(Nc2cccc(Cl)c2)nc(-c2ccccn2)n1,leishmania_donovani,5.59999938302362
CHEMBL3430928,CHEMBL367,IC50,2511.89,nM,COCc1cc(Nc2ccc(Cl)cc2)nc(-c2ccccn2)n1,leishmania_donovani,5.59999938302362
CHEMBL3430929,CHEMBL367,IC50,7943.28,nM,COCc1cc(Nc2ccccc2)nc(-c2ccccn2)n1,leishmania_donovani,5.100000128334196
CHEMBL3430930,CHEMBL367,IC50,50118.72,nM,CNC(=O)Oc1ccc(C(=O)NCc2ccccc2)cc1OC(=O)NC,leishmania_donovani,4.300000029139088
CHEMBL305686,CHEMBL367,IC50,50118.72,nM,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O,leishmania_donovani,4.300000029139088
CHEMBL3430931,CHEMBL367,IC50,50118.72,nM,O=C1CCCCCC1(Cc1cnc[nH]1)c1ccc(Cl)cc1Cl,leishmania_donovani,4.300000029139088
CHEMBL3430932,CHEMBL367,IC50,25118.86,nM,Cl.Clc1ccc(C(CC2CCCCO2)Cn2cncn2)c(Cl)c1,leishmania_donovani,4.600000074606178
CHEMBL1232777,CHEMBL367,IC50,398.11,nM,O=c1[nH]cnc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)n[nH]c12,leishmania_donovani,6.399996913372259
CHEMBL3430933,CHEMBL367,IC50,39810.72,nM,COc1ccc(CN(C)Cc2ccncc2)cc1-c1ccc(S(=O)(=O)NC2CCC2)s1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,leishmania_donovani,4.399999967876858
CHEMBL3430913,CHEMBL367,IC50,63095.73,nM,CN(C)Cc1ccc(-c2ccc(S(=O)(=O)NCC3CCCO3)c(F)c2)cc1.O=C(O)C(F)(F)F,leishmania_donovani,4.200000030616179
CHEMBL3430934,CHEMBL367,IC50,7943.28,nM,CC(C)(C)Nc1nc(Nc2ccc3c(c2)CS(=O)(=O)C3)nc2[nH]ccc12,leishmania_donovani,5.100000128334196
CHEMBL3430935,CHEMBL367,IC50,1258.93,nM,Cc1nc2[nH]c(C)c(Cc3ccc(C(C)C)cc3)c(=O)n2n1,leishmania_donovani,5.899998417198648
CHEMBL3430936,CHEMBL367,IC50,50118.72,nM,Cn1nc([N+](=O)[O-])nc1N1CCCCC1,leishmania_donovani,4.300000029139088
CHEMBL3430937,CHEMBL367,IC50,39810.72,nM,COc1ccc(CN2C(=O)C(O)(CC(=O)c3ccncc3)c3cc(Br)ccc32)cc1OC,leishmania_donovani,4.399999967876858
CHEMBL3430938,CHEMBL367,IC50,10000.0,nM,Cc1ccccc1CNC(=O)CN(Cc1ccccn1)Cc1ccccn1.O=C(O)C(F)(F)F,leishmania_donovani,5.0
CHEMBL3430939,CHEMBL367,IC50,12589.25,nM,O=C(CN(Cc1ccccn1)Cc1ccccn1)NC1Cc2ccccc2C1.O=C(O)C(F)(F)F,leishmania_donovani,4.900000142057633
CHEMBL3430940,CHEMBL367,IC50,7943.28,nM,CC(CCc1ccccc1)NC(=O)CN(Cc1ccccn1)Cc1ccccn1.O=C(O)C(F)(F)F,leishmania_donovani,5.100000128334196
CHEMBL3430941,CHEMBL367,IC50,12589.25,nM,O=C(CN(Cc1ccccn1)Cc1ccccn1)NCc1ccc2c(c1)OCO2.O=C(O)C(F)(F)F,leishmania_donovani,4.900000142057633
CHEMBL3430942,CHEMBL367,IC50,12589.25,nM,O=C(CN(Cc1ccccn1)Cc1ccccn1)NCc1csc(-c2cccs2)n1.O=C(O)C(F)(F)F,leishmania_donovani,4.900000142057633
CHEMBL3430943,CHEMBL367,IC50,7943.28,nM,Cc1nn(-c2ccccc2)nc1CNC(=O)CN(Cc1ccccn1)Cc1ccccn1.O=C(O)C(F)(F)F,leishmania_donovani,5.100000128334196
CHEMBL3430944,CHEMBL367,IC50,7943.28,nM,O=C(CN(Cc1ccccn1)Cc1ccccn1)NCc1ccc(-c2csnn2)cc1.O=C(O)C(F)(F)F,leishmania_donovani,5.100000128334196
CHEMBL3430945,CHEMBL367,IC50,5011.87,nM,COc1cc(C(C)C)c(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccccc2Cl)CC1,leishmania_donovani,5.300000202445418
CHEMBL3430946,CHEMBL367,IC50,15848.93,nM,O=C(CSc1nnc(-c2ccc3c(c2)OCO3)o1)N(Cc1ccco1)CC(F)(F)F,leishmania_donovani,4.800000052738446
CHEMBL3430947,CHEMBL367,IC50,630.96,nM,N#Cc1ccccc1S(=O)(=O)N1CCN(C(=O)CNC(=O)c2ccc3c(c2)OCO3)CC1,leishmania_donovani,6.199998172182031
CHEMBL3430948,CHEMBL367,IC50,50118.72,nM,COc1ccc(NC(=O)c2ccc(NC(=O)CN(c3ccccc3C)S(C)(=O)=O)cc2)cc1,leishmania_donovani,4.300000029139088
CHEMBL3430949,CHEMBL367,IC50,1000.0,nM,COc1ccc(S(=O)(=O)Nc2ccc(C(=O)Nc3nc(-c4ccccn4)cs3)cc2)cc1,leishmania_donovani,6.0
CHEMBL1388922,CHEMBL367,IC50,3162.28,nM,O=C(Nc1nc(-c2ccccn2)cs1)c1ccccc1-n1cnnn1,leishmania_donovani,5.499999678657065
CHEMBL3430950,CHEMBL367,IC50,50118.72,nM,O=C(NCc1ccc(-n2cccc2)cc1)c1nc(Cn2ccc([N+](=O)[O-])n2)no1,leishmania_donovani,4.300000029139088
CHEMBL3430951,CHEMBL367,IC50,31622.78,nM,COc1cccc2sc(CN(C)C(=O)C3CNCCN3c3ccc(F)cc3)c(C)c12.O=C(O)C(F)(F)F,leishmania_donovani,4.499999953328896
CHEMBL1321334,CHEMBL367,IC50,50118.72,nM,COc1cccc(-c2cc(C(F)(F)F)nc(-n3ccc([N+](=O)[O-])n3)n2)c1,leishmania_donovani,4.300000029139088
CHEMBL3430952,CHEMBL367,IC50,50118.72,nM,COc1ccc(NS(=O)(=O)c2ccc(S(=O)(=O)N(C)C3CCCCC3)cc2)c2ncccc12,leishmania_donovani,4.300000029139088
CHEMBL3430953,CHEMBL367,IC50,50118.72,nM,CCCCCNC(=O)c1c[nH]c2ccc(S(=O)(=O)N(C)c3ccc(OCC)cc3)cc2c1=O,leishmania_donovani,4.300000029139088
CHEMBL3430954,CHEMBL367,IC50,3162.28,nM,COc1ccc(NS(=O)(=O)c2cccc(NC(=O)c3cc(F)cc(F)c3)c2)cc1,leishmania_donovani,5.499999678657065
CHEMBL3430955,CHEMBL367,IC50,50118.72,nM,Cc1cc(N(C)C)nc(Nc2ccccc2C)n1,leishmania_donovani,4.300000029139088
CHEMBL3430956,CHEMBL367,IC50,2511.89,nM,CCOc1ccc2nc(NC(=O)c3ccc([N+](=O)[O-])s3)sc2c1,leishmania_donovani,5.59999938302362
CHEMBL3430957,CHEMBL367,IC50,31622.78,nM,Cl.O=C(NCC(c1cccs1)N1CCOCC1)c1ccc([N+](=O)[O-])o1,leishmania_donovani,4.499999953328896
CHEMBL3430958,CHEMBL367,IC50,5011.87,nM,CCN(CC)c1ncc(C(=O)c2ccc([N+](=O)[O-])o2)s1,leishmania_donovani,5.300000202445418
CHEMBL3430959,CHEMBL367,IC50,5011.87,nM,O=C(Nc1nc(-c2ccccn2)cs1)C1CCc2ccccc2C1,leishmania_donovani,5.300000202445418
CHEMBL3430960,CHEMBL367,IC50,5011.87,nM,O=C1CSC(c2cccnc2)N1c1ccc(Cl)cc1Cl,leishmania_donovani,5.300000202445418
CHEMBL3430961,CHEMBL367,IC50,3162.28,nM,COc1ccc(-c2cnc(NC(=O)c3ccc(F)cc3)n2C)cc1,leishmania_donovani,5.499999678657065
CHEMBL3430962,CHEMBL367,IC50,25118.86,nM,O=C(O)C(F)(F)F.O=C(O)[C@H]1C[C@@H]1c1ccc(-c2ccc(CN(CCc3ccccn3)C(=O)C3CCC3)cc2)cc1,leishmania_donovani,4.600000074606178
CHEMBL3430963,CHEMBL367,IC50,5011.87,nM,CN(C)CCN(C)Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,leishmania_donovani,5.300000202445418
CHEMBL3430964,CHEMBL367,IC50,7943.28,nM,CN(C)CCN(C)Cc1ccc(F)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,leishmania_donovani,5.100000128334196
CHEMBL3430965,CHEMBL367,IC50,2511.89,nM,O=C(Nc1nc2ccccc2[nH]1)c1c(O)c2cccc3c2n(c1=O)CC3,leishmania_donovani,5.59999938302362
CHEMBL3430966,CHEMBL367,IC50,25118.86,nM,N#Cc1nc(C=Cc2ccccc2)oc1NCc1cccnc1,leishmania_donovani,4.600000074606178
CHEMBL3430967,CHEMBL367,IC50,50118.72,nM,N#Cc1ccc(C(=O)Nc2cccc(-c3cccc(CN4CCC(O)CC4)c3)c2)cc1.O=C(O)C(F)(F)F,leishmania_donovani,4.300000029139088
CHEMBL3430968,CHEMBL367,IC50,1995.26,nM,O=C(Nc1nc(-c2ccccn2)cs1)N1C[C@H]2C[C@@]2(c2ccccc2)C1,leishmania_donovani,5.700000503883016
CHEMBL3430969,CHEMBL367,IC50,1258.93,nM,CN(C)S(=O)(=O)c1cccc(C(=O)Nc2nc(-c3ccccn3)cs2)c1,leishmania_donovani,5.899998417198648
CHEMBL3430970,CHEMBL367,IC50,50118.72,nM,O=C(CCCNC(=O)c1ccc(Cl)cc1)Nc1nc(-c2ccccn2)cs1,leishmania_donovani,4.300000029139088
CHEMBL1482137,CHEMBL367,IC50,50118.72,nM,O=C(NCCc1csc(-c2ccc(F)cc2)n1)c1cccs1,leishmania_donovani,4.300000029139088
CHEMBL3430971,CHEMBL367,IC50,50118.72,nM,Cn1nc([N+](=O)[O-])nc1Oc1ccc(C(=O)c2ccccc2)cc1,leishmania_donovani,4.300000029139088
CHEMBL3430972,CHEMBL367,IC50,39810.72,nM,CN1CCCN(C(=O)c2ccc(N3CCCC3)cc2Cl)CC1,leishmania_donovani,4.399999967876858
CHEMBL3430973,CHEMBL367,IC50,3162.28,nM,CCCNC(=O)Nc1cccc(-c2nc3ncccc3o2)c1,leishmania_donovani,5.499999678657065
CHEMBL3430974,CHEMBL367,IC50,3981.07,nM,CN(C)c1ccc(N)cc1CN(CC1CCCO1)S(C)(=O)=O,leishmania_donovani,5.40000018605658
CHEMBL3430975,CHEMBL367,IC50,50118.72,nM,COc1ccc(C2CC(c3ccccc3Cl)=NN2C(=O)CNC(=O)C2CCC2)cc1,leishmania_donovani,4.300000029139088
CHEMBL3430976,CHEMBL367,IC50,50118.72,nM,COc1ccc(C2CC(c3ccccc3Cl)=NN2C(=O)CNC(=O)C2CCCC2)cc1,leishmania_donovani,4.300000029139088
CHEMBL3430977,CHEMBL367,IC50,50118.72,nM,Cc1nc2c(-c3cccs3)c(C)nn2c(NCCO)c1C,leishmania_donovani,4.300000029139088
CHEMBL164422,CHEMBL367,IC50,1584.89,nM,O=C(Nc1ccccc1)Nc1nc(-c2ccccn2)cs1,leishmania_donovani,5.800000874803203
CHEMBL3430978,CHEMBL367,IC50,39810.72,nM,O=C(Nc1ccc(C(F)(F)F)cc1)NC1(C(=O)NCc2ccco2)CCCCC1,leishmania_donovani,4.399999967876858
CHEMBL3430979,CHEMBL367,IC50,50118.72,nM,CCC(=O)Nc1ccc(-c2nc3ccc(Cl)cc3[nH]2)cc1,leishmania_donovani,4.300000029139088
CHEMBL3430980,CHEMBL367,IC50,794.33,nM,CCN(CC)c1nc(Nc2ccncc2)nc2ccccc12,leishmania_donovani,6.0999990348465305
CHEMBL1487481,CHEMBL367,IC50,5011.87,nM,COc1ccc(-c2nc3ncccc3o2)cc1NC(=O)c1cccs1,leishmania_donovani,5.300000202445418
CHEMBL1487467,CHEMBL367,IC50,50118.72,nM,O=C(NCCc1csc(-c2cccc(F)c2)n1)c1ccco1,leishmania_donovani,4.300000029139088
CHEMBL3430981,CHEMBL367,IC50,12589.25,nM,COc1ccc(C2CC(c3ccc(NS(C)(=O)=O)cc3)=NN2C(=O)c2cccs2)cc1OC,leishmania_donovani,4.900000142057633
CHEMBL3430982,CHEMBL367,IC50,3981.07,nM,COc1ccccc1C1CC(c2ccc(NS(C)(=O)=O)cc2)=NN1C(=O)c1cccs1,leishmania_donovani,5.40000018605658
CHEMBL3430983,CHEMBL367,IC50,1258.93,nM,CCS(=O)(=O)Nc1ccc(C2=NN(C(=O)c3cccs3)C(c3ccccc3OC)C2)cc1,leishmania_donovani,5.899998417198648
CHEMBL592827,CHEMBL367,IC50,3981.07,nM,O=S(=O)(NCC(c1cccnc1)N1CCN(c2ccccc2F)CC1)c1ccc(F)cc1,leishmania_donovani,5.40000018605658
CHEMBL3430984,CHEMBL367,IC50,50118.72,nM,N#Cc1cc([N+](=O)[O-])ccc1NC1CCCCCC1,leishmania_donovani,4.300000029139088
CHEMBL3430985,CHEMBL367,IC50,31622.78,nM,CCOc1ccc(CN(C)Cc2nc(Nc3ccc(C)cc3)[nH]c(=N)n2)cc1,leishmania_donovani,4.499999953328896
CHEMBL1466712,CHEMBL367,IC50,3162.28,nM,c1ccc(-c2nc(NCc3ccco3)c3ccccc3n2)nc1,leishmania_donovani,5.499999678657065
CHEMBL3430986,CHEMBL367,IC50,50118.72,nM,CCC(CC)C(=O)Nc1cccc(C(=O)Nc2nnc(C3CCCCC3)s2)c1,leishmania_donovani,4.300000029139088
CHEMBL3430987,CHEMBL367,IC50,7943.28,nM,CCN(CC)c1nc(N(C)C)nc2c1CN(Cc1ccccc1)CC2,leishmania_donovani,5.100000128334196
CHEMBL3430988,CHEMBL367,IC50,398.11,nM,Cc1nnnn1-c1cccc(C(=O)N2CCC[C@@]3(C)c4ncncc4CCC23)c1,leishmania_donovani,6.399996913372259
CHEMBL3430989,CHEMBL367,IC50,50118.72,nM,C=CCOCC1Cn2nc([N+](=O)[O-])nc2O1,leishmania_donovani,4.300000029139088
CHEMBL3430990,CHEMBL367,IC50,50118.72,nM,Cc1ccc(NC(=O)c2ccc(Cl)c(NC(=O)c3ccc([N+](=O)[O-])cc3)c2)cc1,leishmania_donovani,4.300000029139088
CHEMBL3430991,CHEMBL367,IC50,50118.72,nM,C=CCn1nc([N+](=O)[O-])nc1Oc1ccc(Cl)cc1Cl,leishmania_donovani,4.300000029139088
CHEMBL3430992,CHEMBL367,IC50,50118.72,nM,Cc1c(C#N)c([N+](=O)[O-])nn1Cc1cccc(Cl)c1Cl,leishmania_donovani,4.300000029139088
CHEMBL3430993,CHEMBL367,IC50,50118.72,nM,Cc1c(CNC(=O)c2ccc(Cn3cc(Cl)c([N+](=O)[O-])n3)cc2)cnn1C,leishmania_donovani,4.300000029139088
CHEMBL3430994,CHEMBL367,IC50,50118.72,nM,Cc1[nH]nc(C(F)(F)F)c1NC(=O)CCn1cc(Cl)c([N+](=O)[O-])n1,leishmania_donovani,4.300000029139088
CHEMBL3430995,CHEMBL367,IC50,25118.86,nM,Cc1c([N+](=O)[O-])c(C(=O)Nc2sc3c(c2C#N)CCC(C)C3)nn1C,leishmania_donovani,4.600000074606178
CHEMBL3430996,CHEMBL367,IC50,50118.72,nM,O=C(Nc1ccc(Br)cn1)c1ccc(Cn2cnc([N+](=O)[O-])n2)cc1,leishmania_donovani,4.300000029139088
CHEMBL3430997,CHEMBL367,IC50,50118.72,nM,CC1=NN(C(=O)CCn2cnc([N+](=O)[O-])n2)C(O)(C(F)(F)F)C1,leishmania_donovani,4.300000029139088
CHEMBL3430998,CHEMBL367,IC50,19952.62,nM,Cl.Cl.O=c1ccc2ccc(F)c3c2n1C[C@H]3CN1CCN(CC(O)c2cc3c(cn2)OCS3)CC1,leishmania_donovani,4.70000006855703
CHEMBL3430999,CHEMBL367,IC50,50118.72,nM,O=C(c1cc2cc(Cl)ccc2[nH]1)N1CCCCC1c1cccnc1,leishmania_donovani,4.300000029139088
CHEMBL3431000,CHEMBL367,IC50,19952.62,nM,CCOc1ccc(NC(=O)C=Cc2ccc(CC)o2)cc1,leishmania_donovani,4.70000006855703
CHEMBL3431001,CHEMBL367,IC50,6309.57,nM,O=S(=O)(c1ccccc1C(F)(F)F)N1CCN(Cc2ccc(-n3ccnc3)cc2)CC1,leishmania_donovani,5.200000237109354
CHEMBL3431002,CHEMBL367,IC50,50118.72,nM,CC1(Oc2cncc(Cl)c2)CCN(Cc2cc3ccccc3[nH]2)C1,leishmania_donovani,4.300000029139088
CHEMBL3431003,CHEMBL367,IC50,501.19,nM,COc1ccc(NS(=O)(=O)c2cc(NC(=O)c3ccc([N+](=O)[O-])s3)ccc2OC)cc1,leishmania_donovani,6.299997602857746
CHEMBL3431004,CHEMBL367,IC50,398.11,nM,CC(=O)Nc1ccc(-c2csc(NC(=O)c3ccc([N+](=O)[O-])s3)n2)cc1,leishmania_donovani,6.399996913372259
CHEMBL3431005,CHEMBL367,IC50,7943.28,nM,COc1cc(Cl)c(C)cc1NC(=O)c1ccc([N+](=O)[O-])s1,leishmania_donovani,5.100000128334196
CHEMBL3431006,CHEMBL367,IC50,3162.28,nM,Cc1cc(NC(=O)c2ccc([N+](=O)[O-])s2)ccc1Br,leishmania_donovani,5.499999678657065
CHEMBL3431007,CHEMBL367,IC50,15848.93,nM,CS(=O)(=O)c1ccccc1C(=O)N(Cc1ccccc1)c1ccccc1,leishmania_donovani,4.800000052738446
CHEMBL3431008,CHEMBL367,IC50,3981.07,nM,Cc1ccc(Nc2nc(N)nc(CNC(c3nc4ccccc4[nH]3)C(C)C)n2)cc1,leishmania_donovani,5.40000018605658
CHEMBL3431009,CHEMBL367,IC50,7943.28,nM,O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccc([N+](=O)[O-])s1,leishmania_donovani,5.100000128334196
CHEMBL2355685,CHEMBL367,IC50,3162.28,nM,Cc1cc(C)n(-c2nc(NC(C)C)nc(NC(C)(C)C)n2)n1,leishmania_donovani,5.499999678657065
CHEMBL3431010,CHEMBL367,IC50,6309.57,nM,Cc1ccc(-c2csc(NC(=O)C=Cc3ccc(S(=O)(=O)N4CCOCC4)cc3)n2)o1,leishmania_donovani,5.200000237109354
CHEMBL3431011,CHEMBL367,IC50,398.11,nM,O=C(Nc1nc2cc(Cl)ccc2o1)c1cccc(Cl)c1,leishmania_donovani,6.399996913372259
CHEMBL3431012,CHEMBL367,IC50,50118.72,nM,O=C(NCc1ccc(Cl)cc1)C1CN(C(=O)c2ccc(F)cc2)CCS1,leishmania_donovani,4.300000029139088
CHEMBL1731664,CHEMBL367,IC50,794.33,nM,CCOc1ccc(Nc2ccc(S(=O)(=O)N3CCN(C)CC3)cc2[N+](=O)[O-])cc1OCC,leishmania_donovani,6.0999990348465305
CHEMBL3431013,CHEMBL367,IC50,6309.57,nM,O=C(Nc1cccc(Cl)c1)Nc1ccc([N+](=O)[O-])cc1Cl,leishmania_donovani,5.200000237109354
CHEMBL3431014,CHEMBL367,IC50,50118.72,nM,NCC(Cc1ccccc1)NC(=O)c1cnc(-c2c[nH]c3ncccc23)s1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,leishmania_donovani,4.300000029139088
CHEMBL3431015,CHEMBL367,IC50,25118.86,nM,Cc1ccc(NC(=O)c2ccnc(N3CCCC3)c2)cc1-c1cc(C(N)=O)ccc1C.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,leishmania_donovani,4.600000074606178
CHEMBL3431016,CHEMBL367,IC50,50118.72,nM,N#Cc1cccc(CN2CCC(N(Cc3cccnc3)C(=O)c3cc(F)c(F)cc3F)CC2)c1,leishmania_donovani,4.300000029139088
CHEMBL3431017,CHEMBL367,IC50,12589.25,nM,N#Cc1cccc(CN2CCC(c3nc(-c4ccc(C(F)(F)F)nc4)no3)CC2)c1,leishmania_donovani,4.900000142057633
CHEMBL3431018,CHEMBL367,IC50,1995.26,nM,Cc1nnc(-c2nc(NCc3ccc(Cl)cc3)c3cccnc3c2O)[nH]1,leishmania_donovani,5.700000503883016
CHEMBL3431019,CHEMBL367,IC50,6309.57,nM,CC(=O)Nc1ccc(-c2cnc(N)c(-c3nc4ccc(F)cc4[nH]3)c2)cc1,leishmania_donovani,5.200000237109354
CHEMBL3431020,CHEMBL367,IC50,39810.72,nM,COc1ccc(-c2nc3ccncc3c(=O)n2CCOc2ccccc2)cc1,leishmania_donovani,4.399999967876858
CHEMBL3431021,CHEMBL367,IC50,50118.72,nM,Cc1ccc(NC(=O)c2ccnc(N3CCCC3)c2)cc1-c1ccsc1C(N)=O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,leishmania_donovani,4.300000029139088
CHEMBL3431022,CHEMBL367,IC50,1995.26,nM,Cc1nc(-c2ccc3c(c2)OCO3)sc1C(=O)NCc1ccc2c(c1)OCO2,leishmania_donovani,5.700000503883016
CHEMBL3431023,CHEMBL367,IC50,50118.72,nM,Cc1cccc(N2CCCN(Cc3c[nH]c4ccccc34)CC2)n1,leishmania_donovani,4.300000029139088
CHEMBL3431024,CHEMBL367,IC50,50118.72,nM,O=C(CCCn1cnc([N+](=O)[O-])n1)Nc1cccc(Cl)c1,leishmania_donovani,4.300000029139088
CHEMBL3431025,CHEMBL367,IC50,125.89,nM,CC1=C(C(=O)Nc2ccc(Cl)cc2)C(c2ccncc2)n2ncc(C(=O)Nc3ccccc3)c2N1,leishmania_donovani,6.900008766455316
CHEMBL3431026,CHEMBL367,IC50,6309.57,nM,Cc1cc(C)n(-c2nc(NC(C)(C)C)nc(N3CCOCC3)n2)n1,leishmania_donovani,5.200000237109354
CHEMBL3431027,CHEMBL367,IC50,50118.72,nM,CN1C(=O)c2ccccc2Sc2ccc(NC(=O)NCc3ccco3)cc21,leishmania_donovani,4.300000029139088
CHEMBL3431028,CHEMBL367,IC50,19952.62,nM,O=C(NCCc1cccnc1)c1ccc(-c2ccccc2F)o1,leishmania_donovani,4.70000006855703
CHEMBL3431029,CHEMBL367,IC50,31622.78,nM,Cc1ccc2c(c1)-c1onc(C(=O)N3CCCCC3c3cccnc3)c1CO2,leishmania_donovani,4.499999953328896
CHEMBL3431030,CHEMBL367,IC50,39810.72,nM,CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(C#N)c3)n2)cc1,leishmania_donovani,4.399999967876858
CHEMBL3431031,CHEMBL367,IC50,25118.86,nM,COc1ccc(-c2cc(C)no2)cc1S(=O)(=O)Nc1ccc(F)c(Cl)c1,leishmania_donovani,4.600000074606178
CHEMBL3431032,CHEMBL367,IC50,1000.0,nM,COc1ccc(NS(=O)(=O)c2cc(-c3cc(C)n[nH]3)ccc2C)cc1OC,leishmania_donovani,6.0
CHEMBL1527364,CHEMBL367,IC50,50118.72,nM,COc1cccc(NS(=O)(=O)c2ccc3ncc(C(=O)NCCC(C)C)c(O)c3c2)c1,leishmania_donovani,4.300000029139088
CHEMBL3430914,CHEMBL367,IC50,2511.89,nM,Cc1cc(C)cc(NS(=O)(=O)c2cc(-c3cc(C)n[nH]3)ccc2C)c1,leishmania_donovani,5.59999938302362
CHEMBL3431033,CHEMBL367,IC50,501.19,nM,O=S(=O)(c1cccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)c1)N1CCOCC1,leishmania_donovani,6.299997602857746
CHEMBL3431034,CHEMBL367,IC50,794.33,nM,O=C(Nc1ccc(C(=O)N2CCCC2c2ccc3c(c2)OCCCO3)cc1)c1ccco1,leishmania_donovani,6.0999990348465305
