molecule_chembl_id,target_chembl_id,standard_type,standard_value,standard_units,smiles,organism,pIC50
CHEMBL4740789,CHEMBL612893,EC50,430.0,nM,Cc1nc2cnc(-c3cccc(C(C)C)c3)cn2c1-c1ccc(O)cc1,schistosoma_mansoni,6.366531544420414
CHEMBL4784256,CHEMBL612893,EC50,290.0,nM,Cc1nc2cnc(-c3cccc(C(F)(F)F)c3)cn2c1-c1ccc(O)cc1F,schistosoma_mansoni,6.5376020021010435
CHEMBL4785253,CHEMBL612893,EC50,5590.0,nM,COc1ccc(-c2cnc3ccc(-c4cccc(C(C)C)c4)nn23)cc1O,schistosoma_mansoni,5.252588192113577
CHEMBL4763682,CHEMBL612893,EC50,25000.0,nM,Oc1ccc(-c2cnc3ccc(-c4cccc(C(F)(F)F)c4)nn23)c(F)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL4756530,CHEMBL612893,EC50,133.0,nM,CCc1nc2cnc(-c3cccc(C(F)(F)F)c3)cn2c1-c1ccc(OC)c(O)c1,schistosoma_mansoni,6.876148359032914
CHEMBL4746624,CHEMBL612893,EC50,82.0,nM,COc1ccc(-c2c(C(C)C)nc3cnc(-c4cccc(C(F)(F)F)c4)cn23)cc1O,schistosoma_mansoni,7.086186147616283
CHEMBL4781298,CHEMBL612893,EC50,140.0,nM,CCc1nc2cnc(-c3cccc(C(F)(F)F)c3)cn2c1-c1ccc(O)cc1F,schistosoma_mansoni,6.853871964321762
CHEMBL4756790,CHEMBL612893,EC50,122.0,nM,CC(C)c1nc2cnc(-c3cccc(C(F)(F)F)c3)cn2c1-c1ccc(O)cc1F,schistosoma_mansoni,6.913640169325252
CHEMBL4743467,CHEMBL612893,EC50,2380.0,nM,Oc1cc(F)c(-c2cnc3cnc(-c4cccc(C(F)(F)F)c4)cn23)c(F)c1,schistosoma_mansoni,5.623423042943488
CHEMBL4751459,CHEMBL612893,EC50,780.0,nM,Cc1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1ccc(O)cc1F,schistosoma_mansoni,6.107905397309519
CHEMBL4755363,CHEMBL612893,EC50,48.8,nM,Oc1ccc(-c2c(C(F)(F)F)nc3cnc(-c4cccc(C(F)(F)F)c4)cn23)c(F)c1,schistosoma_mansoni,7.311580177997289
CHEMBL4798797,CHEMBL612893,EC50,71.5,nM,COc1ccc(-c2c(C3CC3)nc3cnc(-c4cccc(C(F)(F)F)c4)cn23)cc1O,schistosoma_mansoni,7.14569395819892
CHEMBL4799333,CHEMBL612893,EC50,118.0,nM,Cc1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1c(F)cc(O)cc1F,schistosoma_mansoni,6.928117992693875
CHEMBL4784780,CHEMBL612893,EC50,46.2,nM,CC(C)c1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1c(F)cc(O)cc1F,schistosoma_mansoni,7.335358024443875
CHEMBL4755639,CHEMBL612893,EC50,45.5,nM,CC(C)c1nc2cnc(-c3cccc(C(F)(F)F)c3)cn2c1-c1c(F)cc(O)cc1F,schistosoma_mansoni,7.341988603342887
CHEMBL4787255,CHEMBL612893,EC50,918.0,nM,COc1cc(O)ccc1-c1c(C(C)C)nc2cnc(-c3cccc(C(F)(F)F)c3)cn12,schistosoma_mansoni,6.037157318798758
CHEMBL4758586,CHEMBL612893,EC50,1760.0,nM,COc1c(O)cccc1-c1c(C(C)C)nc2cnc(-c3cccc(C(F)(F)F)c3)cn12,schistosoma_mansoni,5.7544873321858505
CHEMBL4750741,CHEMBL612893,EC50,30.7,nM,CC(C)c1nc2cnc(-c3cccc(C(F)(F)F)c3)cn2c1-c1ccc2[nH]ncc2c1F,schistosoma_mansoni,7.512861624522813
CHEMBL4789183,CHEMBL612893,EC50,428.0,nM,COc1cc(-c2c(C(C)C)nc3cnc(-c4cccc(C(F)(F)F)c4)cn23)cc2cn[nH]c12,schistosoma_mansoni,6.368556230986828
CHEMBL4755956,CHEMBL612893,EC50,21.9,nM,CC(C)c1nn2cnc(-c3cccc(C(F)(F)F)c3)cc2c1-c1c(F)cc(O)cc1F,schistosoma_mansoni,7.6595558851598815
CHEMBL4757105,CHEMBL612893,EC50,48.8,nM,COc1ccc(-c2c(C(C)C)nc3cnc(-c4ccc(F)c(C(F)(F)F)c4)cn23)cc1O,schistosoma_mansoni,7.311580177997289
CHEMBL4764292,CHEMBL612893,EC50,48.8,nM,CC(C)c1nc2cnc(-c3cccc(C(F)(F)F)c3)cn2c1-c1ccc(OP(=O)(O)O)cc1F,schistosoma_mansoni,7.311580177997289
CHEMBL4759569,CHEMBL612893,EC50,15.3,nM,Fc1c(-c2c(C(F)(F)F)nc3cnc(-c4cccc(C(F)(F)C(F)(F)F)c4)cn23)ccc2[nH]ncc12,schistosoma_mansoni,7.815308569182402
CHEMBL4763712,CHEMBL612893,EC50,21.0,nM,COc1ccc(-c2c(C(F)(F)F)nc3cnc(-c4cccc(C(F)(F)C(F)(F)F)c4)cn23)cc1O,schistosoma_mansoni,7.6777807052660805
CHEMBL4750891,CHEMBL612893,EC50,56.3,nM,CC1(c2nc3cnc(-c4ccc(F)c(C(F)(F)F)c4)cn3c2-c2c(F)cc(O)cc2F)CC1,schistosoma_mansoni,7.249491605148654
CHEMBL4761377,CHEMBL612893,EC50,44.3,nM,Oc1cc(F)c(-c2c(C3CC3)nc3cnc(-c4ccc(F)c(C(F)(F)F)c4)cn23)c(F)c1,schistosoma_mansoni,7.3535962737769305
CHEMBL4764061,CHEMBL612893,EC50,58.6,nM,Oc1cc(F)c(-c2c(C3CCC3)nc3cnc(-c4ccc(F)c(C(F)(F)F)c4)cn23)c(F)c1,schistosoma_mansoni,7.23210238398191
CHEMBL4755643,CHEMBL612893,EC50,31.5,nM,CC(C)c1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1ccc2[nH]ncc2c1F,schistosoma_mansoni,7.501689446210399
CHEMBL4751019,CHEMBL612893,EC50,52.8,nM,CCc1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1c(F)cc(O)cc1F,schistosoma_mansoni,7.277366077466188
CHEMBL4745081,CHEMBL612893,EC50,45.0,nM,CCc1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1ccc2[nH]ncc2c1F,schistosoma_mansoni,7.346787486224656
CHEMBL4798532,CHEMBL612893,EC50,79.3,nM,Oc1cc(F)c(-c2c(CC(F)(F)F)nc3cnc(-c4ccc(F)c(C(F)(F)F)c4)cn23)c(F)c1,schistosoma_mansoni,7.100726812682396
CHEMBL4789333,CHEMBL612893,EC50,23.8,nM,CC(C)c1nc2cnc(-c3cccc(S(F)(F)(F)(F)F)c3)cn2c1-c1c(F)cc(O)cc1F,schistosoma_mansoni,7.623423042943488
CHEMBL4799646,CHEMBL612893,EC50,904.0,nM,CC(C)c1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1ccc2[nH]cnc2c1F,schistosoma_mansoni,6.043831569524636
CHEMBL4798002,CHEMBL612893,EC50,27.2,nM,CC(C)c1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1c(F)cc(OP(=O)(O)O)cc1F,schistosoma_mansoni,7.565431095965801
CHEMBL4786710,CHEMBL612893,EC50,455.0,nM,CC(C)c1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1c(F)ccc(O)c1F,schistosoma_mansoni,6.341988603342887
CHEMBL4750431,CHEMBL612893,EC50,50.7,nM,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C4CC4)nc3cn2)cc1C(F)(F)F,schistosoma_mansoni,7.294992040666664
CHEMBL4788935,CHEMBL612893,EC50,21.7,nM,CC(C)c1nn2cnc(-c3ccc(F)c(C(F)(F)F)c3)cc2c1-c1c(F)cc(O)cc1F,schistosoma_mansoni,7.663540266151471
CHEMBL4790973,CHEMBL612893,EC50,10.9,nM,CCc1nn2cnc(-c3ccc(F)c(C(F)(F)F)c3)cc2c1-c1c(F)cc(O)cc1F,schistosoma_mansoni,7.962573502059376
CHEMBL4799745,CHEMBL612893,EC50,9.11,nM,CCc1nc2cnc(-c3ccc(F)c(C(F)(F)C(F)(F)F)c3)cn2c1-c1c(F)cc(O)cc1F,schistosoma_mansoni,8.040481623027002
CHEMBL4759497,CHEMBL612893,EC50,19.5,nM,Cc1nc2cnc(-c3ccc(F)c(C(F)(F)C(F)(F)F)c3)cn2c1-c1c(F)cc(O)cc1F,schistosoma_mansoni,7.709965388637482
CHEMBL4797125,CHEMBL612893,EC50,33.9,nM,Cc1nc2cnc(-c3cccc(C(F)(F)C(F)(F)F)c3)cn2c1-c1c(F)cc(O)cc1F,schistosoma_mansoni,7.4698003017969175
CHEMBL4762675,CHEMBL612893,EC50,10.5,nM,Oc1cc(F)c(-c2c(C3CC3)nc3cnc(-c4ccc(F)c(C(F)(F)C(F)(F)F)c4)cn23)c(F)c1,schistosoma_mansoni,7.978810700930062
CHEMBL4743190,CHEMBL612893,EC50,23.2,nM,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C4CC4)nc3cn2)cc1C(F)(F)C(F)(F)F,schistosoma_mansoni,7.634512015109101
CHEMBL4777776,CHEMBL612893,EC50,20.7,nM,Fc1c(-c2c(C3CC3)nc3cnc(-c4cccc(S(F)(F)(F)(F)F)c4)cn23)ccc2[nH]ncc12,schistosoma_mansoni,7.684029654543083
CHEMBL4781558,CHEMBL612893,EC50,5.78,nM,Oc1cc(F)c(-c2c(C3CC3)nc3cnc(-c4ccc(F)c(S(F)(F)(F)(F)F)c4)cn23)c(F)c1,schistosoma_mansoni,8.23807216157947
CHEMBL4792879,CHEMBL612893,EC50,17.3,nM,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C4CC4)nc3cn2)cc1S(F)(F)(F)(F)F,schistosoma_mansoni,7.761953896871205
CHEMBL4742068,CHEMBL612893,EC50,40.4,nM,CC(C)c1nn2cnc(-c3ccc(F)c(C(F)(F)F)c3)cc2c1-c1ccc2[nH]ncc2c1F,schistosoma_mansoni,7.393618634889395
CHEMBL4749880,CHEMBL612893,EC50,9.73,nM,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)cc1C(F)(F)C(F)(F)F,schistosoma_mansoni,8.011887159731648
CHEMBL4747018,CHEMBL612893,EC50,26.2,nM,Cc1nc2cnc(-c3ccc(F)c(S(F)(F)(F)(F)F)c3)cn2c1-c1ccc2[nH]ncc2c1F,schistosoma_mansoni,7.581698708680254
CHEMBL4747424,CHEMBL612893,EC50,27.3,nM,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)cc1C(F)(F)F,schistosoma_mansoni,7.5638373529592435
CHEMBL4786051,CHEMBL612893,EC50,5.3,nM,CC(C)c1cccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)c1,schistosoma_mansoni,8.275724130399212
CHEMBL4758070,CHEMBL612893,EC50,2.28,nM,CC(C)c1cc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)ccc1F,schistosoma_mansoni,8.642065152999546
CHEMBL4779352,CHEMBL612893,EC50,11.2,nM,CC(C)c1nc2cnc(-c3ccc(F)c(S(F)(F)(F)(F)F)c3)cn2c1-c1ccc2[nH]ncc2c1F,schistosoma_mansoni,7.950781977329818
CHEMBL4792612,CHEMBL612893,EC50,102.0,nM,CC(C)c1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1ccc(O)cc1Cl,schistosoma_mansoni,6.991399828238082
CHEMBL4785344,CHEMBL612893,EC50,71.4,nM,CC(C)c1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)nc2n1-c1c(F)cc(O)cc1F,schistosoma_mansoni,7.146301788223826
CHEMBL4762116,CHEMBL612893,EC50,329.0,nM,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4)c(C(F)(F)F)nc3cn2)cc1C(F)(F)F,schistosoma_mansoni,6.482804102050026
CHEMBL4740983,CHEMBL612893,EC50,185.0,nM,CC(C)c1nc2cnc(-c3ccc(F)c(C(F)(F)F)c3)cn2c1-c1ccc2[nH]ncc2c1,schistosoma_mansoni,6.732828271596986
CHEMBL4757098,CHEMBL612893,EC50,11.9,nM,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)cc1CC(F)(F)F,schistosoma_mansoni,7.924453038607469
CHEMBL4760769,CHEMBL612893,EC50,25.2,nM,Fc1c(-c2c(C(F)(F)F)nc3cnc(-c4cccc(C(F)(F)F)c4)cn23)ccc2[nH]ncc12,schistosoma_mansoni,7.598599459218456
CHEMBL4759099,CHEMBL612893,EC50,16.9,nM,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)cc1OC(F)(F)F,schistosoma_mansoni,7.772113295386326
CHEMBL4783028,CHEMBL612893,EC50,20.6,nM,Fc1c(-c2c(C(F)(F)F)nc3cnc(-c4cccc(OC(F)(F)F)c4)cn23)ccc2[nH]ncc12,schistosoma_mansoni,7.686132779630847
CHEMBL4764370,CHEMBL612893,EC50,36.0,nM,CC(C)c1nc2cnc(-c3cccc(Br)c3)cn2c1-c1ccc2[nH]ncc2c1F,schistosoma_mansoni,7.443697499232712
CHEMBL4748635,CHEMBL612893,EC50,117.0,nM,Fc1c(-c2c(C(F)(F)F)nc3cnc(-c4ccnc(C(F)(F)F)c4)cn23)ccc2[nH]ncc12,schistosoma_mansoni,6.931814138253839
CHEMBL4752925,CHEMBL612893,EC50,3.98,nM,CC(C)c1cc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(C)C)nc3cn2)ccc1F,schistosoma_mansoni,8.400116927926312
CHEMBL4743021,CHEMBL612893,EC50,3.9,nM,CCc1nc2cnc(-c3ccc(F)c(C(C)C)c3)cn2c1-c1ccc2[nH]ncc2c1F,schistosoma_mansoni,8.4089353929735
CHEMBL4750489,CHEMBL612893,EC50,36.8,nM,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C4CCC4)nc3cn2)cc1C(F)(F)F,schistosoma_mansoni,7.434152181326482
CHEMBL4745269,CHEMBL612893,EC50,7.3,nM,CC(C)c1cc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C4CCC4)nc3cn2)ccc1F,schistosoma_mansoni,8.136677139879543
CHEMBL4797702,CHEMBL612893,EC50,10.4,nM,C#CCOc1cc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)ccc1F,schistosoma_mansoni,7.982966660701219
CHEMBL4789829,CHEMBL612893,EC50,5.38,nM,CC(C)c1cc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C4CC4)nc3cn2)ccc1F,schistosoma_mansoni,8.269217724333611
CHEMBL4755803,CHEMBL612893,EC50,4.48,nM,CC(C)c1cc(-c2cn3c(-c4c(F)cc(O)cc4F)c(C4CC4)nc3cn2)ccc1F,schistosoma_mansoni,8.348721986001856
CHEMBL4787321,CHEMBL612893,EC50,9.0,nM,CC(C)Oc1cc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)ccc1F,schistosoma_mansoni,8.045757490560675
CHEMBL4797622,CHEMBL612893,EC50,45.8,nM,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)cc1C1CCC1,schistosoma_mansoni,7.339134521996131
CHEMBL4750802,CHEMBL612893,EC50,37.0,nM,CC(C)c1cc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)ccn1,schistosoma_mansoni,7.431798275933005
CHEMBL4764900,CHEMBL612893,EC50,12.0,nM,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)cc1C1CC1,schistosoma_mansoni,7.920818753952375
CHEMBL4781917,CHEMBL612893,EC50,47.9,nM,Fc1ccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)cc1Br,schistosoma_mansoni,7.319664486585437
CHEMBL4742880,CHEMBL612893,EC50,17.3,nM,CC(C)Oc1cccc(-c2cn3c(-c4ccc5[nH]ncc5c4F)c(C(F)(F)F)nc3cn2)c1,schistosoma_mansoni,7.761953896871205
CHEMBL976,CHEMBL612893,EC50,4700.0,nM,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,schistosoma_mansoni,5.327902142064283
CHEMBL4744637,CHEMBL612893,EC50,25000.0,nM,Cc1cnc2cnc(-c3cccc(OC(C)C)c3)cn12,schistosoma_mansoni,4.6020599913279625
CHEMBL4740887,CHEMBL612893,EC50,25000.0,nM,Cc1nnc2ccc(-c3cccc(C(C)C)c3)cn12,schistosoma_mansoni,4.6020599913279625
CHEMBL4742794,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4cccc(CN)c4)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4749418,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4ccc(O)nc4)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4754573,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4ccc(C)nc4)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4754046,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4cn[nH]c4)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4748621,CHEMBL612893,EC50,25000.0,nM,CC(C)c1cccc(-c2ccc3nnc(-c4ccc(CN)cc4)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL4747828,CHEMBL612893,EC50,25000.0,nM,COc1ncc(-c2ccc3nnc(-c4ccc(OC)c(OC)c4)n3c2)cn1,schistosoma_mansoni,4.6020599913279625
CHEMBL4749851,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4cccc(N)c4)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4754452,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4ccccn4)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4754801,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4ccnc(C(F)(F)F)c4)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4783995,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4ccc(N5CCN(C)CC5)nc4)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4740996,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4cnn(CCN5CCOCC5)c4)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4742977,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4cccc(S(=O)(=O)N5CCOCC5)c4)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4745029,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4ccc5c(c4)CCO5)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4798058,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4cccnc4OC)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4798164,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4cccc(CO)c4)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4787744,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4ccc5cn[nH]c5c4)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4756401,CHEMBL612893,EC50,25000.0,nM,COc1cc(-c2ccc3nnc(-c4ccc(OC)c(OC)c4)n3c2)ccn1,schistosoma_mansoni,4.6020599913279625
CHEMBL4758885,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2ccc3nnc(-c4ccc(OC)c(OC)c4)n3c2)cn1,schistosoma_mansoni,4.6020599913279625
CHEMBL4742311,CHEMBL612893,EC50,25000.0,nM,CNC(=O)c1cccc(-c2ccc3nnc(-c4ccc(OC)c(OC)c4)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL4764443,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4ccc5[nH]ncc5c4)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4744976,CHEMBL612893,EC50,25000.0,nM,COc1cccc(-c2ccc3nnc(-c4ccc(OC)c(OC)c4)n3c2)n1,schistosoma_mansoni,4.6020599913279625
CHEMBL4742974,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4cccc(C#N)c4)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4744282,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4c(OC)cccc4OC)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4741621,CHEMBL612893,EC50,25000.0,nM,CC(C)c1cccc(-c2ccc3nnc(-c4cn[nH]c4)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL4763937,CHEMBL612893,EC50,25000.0,nM,CC(C)c1cccc(-c2ccc3nnc(-c4ccncc4)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL4765068,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4ccc5c(cnn5C)c4)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4749340,CHEMBL612893,EC50,25000.0,nM,CC(C)c1cccc(-c2ccc3nnc(-c4cnn(C)c4)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL3731699,CHEMBL612893,EC50,25000.0,nM,CC(C)c1cccc(-c2ccc3nnc(-c4cccnc4)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL4742202,CHEMBL612893,EC50,25000.0,nM,CC(C)Oc1cccc(-c2ccc3nnc(-c4ccnc(C(F)(F)F)c4)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL4777721,CHEMBL612893,EC50,25000.0,nM,CC(C)c1cccc(-c2ccc3nnc(-c4ccnn4C)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL4744161,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4ccc5c(c4)OCCO5)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4762691,CHEMBL612893,EC50,25000.0,nM,Cc1ccc(-c2nnc3ccc(-c4cccc(OC(C)C)c4)cn23)cn1,schistosoma_mansoni,4.6020599913279625
CHEMBL4777870,CHEMBL612893,EC50,25000.0,nM,COc1cccc(-c2ccc3nnc(-c4ccc(OC)c(OC)c4)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL4781675,CHEMBL612893,EC50,25000.0,nM,CC(C)c1cccc(-c2ccc3nnc(-c4cnc5[nH]ncc5c4)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL4796391,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4ccc(F)cc4)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4789924,CHEMBL612893,EC50,25000.0,nM,COc1ncc(-c2nnc3ccc(-c4cccc(C(C)C)c4)cn23)cn1,schistosoma_mansoni,4.6020599913279625
CHEMBL4745762,CHEMBL612893,EC50,25000.0,nM,CC(C)c1cccc(-c2ccc3nnc(-c4ccnc(C(F)(F)F)c4)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL3731695,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4cccc(F)c4)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4777526,CHEMBL612893,EC50,14000.0,nM,CC(C)c1cccc(-c2ccc3nnc(-c4ccccn4)n3c2)c1,schistosoma_mansoni,4.853871964321762
CHEMBL4788957,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4ccc(O)cc4)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4756574,CHEMBL612893,EC50,25000.0,nM,CC(C)c1cccc(-c2ccc3nnc(-c4ccc5cn[nH]c5c4)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL4763217,CHEMBL612893,EC50,25000.0,nM,CC(C)c1cccc(-c2ccc3nnc(-c4ccc5[nH]ncc5c4)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL4747758,CHEMBL612893,EC50,25000.0,nM,COc1cc(-c2nnc3ccc(-c4cccc(OC(C)C)c4)cn23)ccn1,schistosoma_mansoni,4.6020599913279625
CHEMBL4744711,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4cccc(Cl)c4)cn23)cc1OC,schistosoma_mansoni,4.6020599913279625
CHEMBL4785420,CHEMBL612893,EC50,25000.0,nM,CC(C)Oc1cccc(-c2ccc3nnc(-c4ccc([S@+](C)[O-])cc4)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL4790599,CHEMBL612893,EC50,25000.0,nM,CC(C)c1cccc(-c2ccc3nnc(-c4ccc(CO)cc4)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL4763491,CHEMBL612893,EC50,25000.0,nM,CC(C)Oc1cccc(-c2ccc3nnc(-c4cccc(C#N)c4)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL4744275,CHEMBL612893,EC50,25000.0,nM,CC(C)Oc1cccc(-c2ccc3nnc(-c4ccc5c(c4)CCO5)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL4759859,CHEMBL612893,EC50,25000.0,nM,CC(C)c1cccc(-c2ccc3nnc(-c4cccc(CO)c4)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL4796735,CHEMBL612893,EC50,25000.0,nM,CCOc1cccc(-c2ccc3nnc(-c4ccc(OC)c(OC)c4)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL4785188,CHEMBL612893,EC50,12700.0,nM,COc1cccc(-c2nnc3ccc(-c4cccc(OC(C)C)c4)cn23)n1,schistosoma_mansoni,4.896196279044043
CHEMBL4755583,CHEMBL612893,EC50,25000.0,nM,CC(C)c1cccc(-c2ccc3nnc(-c4ccc(N)cc4)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL4763039,CHEMBL612893,EC50,25000.0,nM,CC(C)Oc1cccc(-c2ccc3nnc(-c4ccc(O)cc4)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL4760495,CHEMBL612893,EC50,25000.0,nM,COc1ccc(-c2nnc3ccc(-c4cccc(OC(C)C)c4)cn23)cc1,schistosoma_mansoni,4.6020599913279625
CHEMBL4756196,CHEMBL612893,EC50,25000.0,nM,CC(C)c1cccc(-c2ccc3nnc(-c4ccc(S(N)(=O)=O)cc4)n3c2)c1,schistosoma_mansoni,4.6020599913279625
CHEMBL4741431,CHEMBL612893,EC50,25000.0,nM,COCc1cccc(-c2nnc3ccc(-c4cccc(OC(C)C)c4)cn23)c1,schistosoma_mansoni,4.6020599913279625
